@relation 'voice-weka.filters.unsupervised.attribute.Remove-V-R6,8-11,13-14,16,21'

@attribute IQR numeric
@attribute kurt numeric
@attribute sp.ent numeric
@attribute sfm numeric
@attribute mode numeric
@attribute meanfun numeric
@attribute minfun numeric
@attribute meandom numeric
@attribute label {male,female}

@data
0.116161,12.561528,0.856161,0.259824,0.117461,0.115723,0.048731,2.141113,male
0.118428,5.083589,0.87851,0.254671,0.126352,0.118072,0.047856,1.336436,male
0.126402,5.475924,0.879829,0.301958,0.136361,0.128071,0.048241,1.034598,male
0.124983,7.107624,0.874539,0.294794,0.258685,0.113616,0.046921,0.962573,male
0.108273,4.916549,0.897376,0.322004,0.24223,0.115817,0.047904,0.465049,male
0.120458,8.594533,0.867974,0.27017,0.249886,0.119335,0.053993,0.731534,male
0.113015,5.099056,0.895911,0.290761,0.232949,0.126699,0.04893,1.202955,male
0.115683,4.069687,0.883969,0.296101,0.234199,0.114107,0.046921,1.998958,male
0.11619,6.359253,0.880981,0.297798,0.23381,0.117574,0.047151,0.87832,male
0.120794,5.194025,0.886318,0.313936,0.256245,0.127036,0.047809,1.69077,male
0.118089,3.853906,0.877562,0.234247,0.230181,0.131572,0.047105,1.019271,male
0.113457,3.248249,0.889112,0.285062,0.28,0.12795,0.047337,1.072574,male
0.118617,5.035443,0.875986,0.25821,0.244496,0.11814,0.047904,1.210938,male
0.119075,7.191449,0.882148,0.275661,0.243132,0.124312,0.048096,0.553571,male
0.112828,4.918061,0.885605,0.272303,0.23963,0.124133,0.047525,1.164258,male
0.12317,4.96739,0.868906,0.228162,0.122801,0.12853,0.047666,1.333426,male
0.114521,3.896406,0.89065,0.265144,0.13863,0.123779,0.047337,0.885417,male
0.114317,6.749477,0.88464,0.319014,0.115827,0.129153,0.047714,1.770064,male
0.113191,4.497078,0.900608,0.375838,0.117163,0.12987,0.047714,1.099159,male
0.117566,5.704529,0.872884,0.265427,0.241947,0.129866,0.047904,1.042019,male
0.12283,4.034461,0.891061,0.303123,0.273396,0.117279,0.047013,1.248302,male
0.124872,4.445023,0.883658,0.330403,0.127073,0.120762,0.04898,1.043285,male
0.114991,6.266926,0.879062,0.298725,0.244936,0.127857,0.047572,0.75558,male
0.112074,11.587861,0.876795,0.301941,0.115053,0.120308,0.049587,0.897017,male
0.120321,6.853354,0.891677,0.314426,0.118447,0.129999,0.047198,1.105312,male
0.116632,7.920343,0.892616,0.350055,0.122105,0.11486,0.047619,1.027832,male
0.116141,7.061099,0.889087,0.302066,0.239486,0.130177,0.048096,1.398607,male
0.107968,6.9022,0.895598,0.319341,0.231616,0.123088,0.047525,1.163885,male
0.118066,3.903595,0.887228,0.258821,0.268627,0.118799,0.046921,0.934821,male
0.121194,6.409304,0.899747,0.341227,0.121194,0.133712,0.047337,1.199898,male
0.11933,4.707373,0.885241,0.271228,0.132542,0.129198,0.048632,1.728157,male
0.114521,4.477905,0.892917,0.321227,0.243836,0.123771,0.047105,1.387747,male
0.123333,5.524932,0.877777,0.289835,0.125714,0.124123,0.04883,1.601042,male
0.121032,5.343527,0.889119,0.320893,0.12871,0.142393,0.046967,1.25657,male
0.110142,5.75766,0.890895,0.346787,0.138894,0.13141,0.04893,0.899414,male
0.110537,4.461628,0.903181,0.33316,0.118665,0.122174,0.047198,0.735539,male
0.118052,4.183805,0.905015,0.333551,0.125297,0.127748,0.047151,0.771524,male
0.112311,5.82067,0.869062,0.224701,0.225139,0.118303,0.047059,0.747142,male
0.128274,8.16789,0.87083,0.259881,0.267077,0.131275,0.048,0.744141,male
0.103908,4.8907,0.902048,0.33036,0.12046,0.136466,0.047059,1.119549,male
0.114906,6.921315,0.898536,0.359334,0.117107,0.130205,0.048096,1.341518,male
0.116599,6.586838,0.88497,0.318323,0.244496,0.117582,0.048632,0.987305,male
0.11114,5.913888,0.903567,0.362197,0.115083,0.118564,0.04893,1.154297,male
0.108046,5.728474,0.908792,0.360257,0.235402,0.130961,0.047714,1.177604,male
0.120623,6.988439,0.896269,0.363159,0.125467,0.12143,0.047809,1.200457,male
0.110393,6.573956,0.907352,0.39068,0.120967,0.115361,0.047337,1.430186,male
0.10781,3.836777,0.904656,0.315567,0.127737,0.13541,0.049689,1.539663,male
0.106738,4.655507,0.887244,0.288528,0.138014,0.121991,0.049793,1.217607,male
0.115035,6.257323,0.879717,0.257295,0.115035,0.122026,0.047059,1.108696,male
0.118165,4.776715,0.898457,0.347968,0.12159,0.119706,0.047761,0.90671,male
0.116345,8.599214,0.879918,0.285795,0.246207,0.13874,0.048436,1.230741,male
0.119759,3.318952,0.898945,0.365046,0.114137,0.126003,0.048534,1.323153,male
0.11336,3.327012,0.896847,0.29826,0.119406,0.128656,0.047337,1.211825,male
0.119556,6.272353,0.873643,0.290546,0.118004,0.118063,0.047151,0.845465,male
0.116732,3.501999,0.904858,0.332871,0.270535,0.129015,0.047809,0.61443,male
0.121035,6.261814,0.874688,0.286869,0.141065,0.131446,0.047291,1.801758,male
0.105693,5.050654,0.937345,0.579929,0.217352,0.126664,0.049536,0.89444,male
0.112889,2.742803,0.93973,0.504383,0.239111,0.116963,0.046967,1.115829,male
0.107286,4.316387,0.933637,0.42544,0.195878,0.121234,0.047244,0.734965,male
0.109277,3.310726,0.936163,0.46535,0.25207,0.118595,0.047013,1.217578,male
0.083703,4.557756,0.933462,0.470492,0.20607,0.119759,0.048583,1.223958,male
0.10618,2.709537,0.949332,0.58514,0.253258,0.126365,0.047431,0.884885,male
0.103019,4.524848,0.910125,0.337593,0.197673,0.113175,0.048534,0.45625,male
0.102816,2.79263,0.93497,0.466344,0.193033,0.137609,0.047244,1.206581,male
0.097783,4.001734,0.925742,0.42813,0.19857,0.123698,0.047525,0.454385,male
0.098519,3.577717,0.924571,0.361181,0.225728,0.116814,0.047059,1.262223,male
0.093915,5.902027,0.934765,0.5389,0.189576,0.120586,0.046921,1.318548,male
0.093217,4.020002,0.912255,0.324354,0.252174,0.117905,0.046921,1.222592,male
0.078532,4.355919,0.911932,0.287709,0.201468,0.112953,0.046921,1.019752,male
0.118887,5.605141,0.920925,0.465066,0.268521,0.127269,0.047198,1.5375,male
0.092206,4.340606,0.927702,0.377467,0.218836,0.118711,0.047105,0.89446,male
0.099406,6.374442,0.928735,0.472934,0.21505,0.114454,0.047856,1.147995,male
0.111498,3.057429,0.947684,0.582503,0.230525,0.120661,0.047619,0.960085,male
0.106889,3.256364,0.935802,0.463263,0.276041,0.130267,0.047013,1.856618,male
0.076,5.457945,0.910281,0.360438,0.198222,0.112663,0.047856,0.996842,male
0.095556,9.477488,0.914135,0.398213,0.233333,0.127979,0.047337,1.146267,male
0.11301,3.992715,0.924797,0.393175,0.198241,0.117401,0.047244,0.949006,male
0.124918,11.566791,0.927718,0.577478,0.255626,0.128908,0.047337,1.202206,male
0.111858,5.026753,0.943409,0.569762,0.241883,0.133683,0.047904,1.174688,male
0.107515,10.819056,0.935159,0.539557,0.240616,0.114683,0.047478,0.56284,male
0.090769,5.237955,0.917451,0.370395,0.199615,0.128651,0.047291,1.570313,male
0.109949,5.648946,0.917532,0.366502,0.259848,0.131676,0.047904,0.460938,male
0.094535,3.52217,0.930304,0.379832,0.19628,0.123908,0.047525,1.036855,male
0.145274,5.93578,0.944813,0.599417,0.277589,0.128292,0.048583,1.46131,male
0.099534,6.88862,0.910723,0.286311,0.246387,0.126432,0.047198,0.589453,male
0.089541,6.513033,0.928892,0.45028,0.206972,0.11971,0.046921,0.921307,male
0.113353,4.896696,0.913793,0.328954,0.260544,0.122496,0.048485,0.903942,male
0.084205,3.813859,0.932649,0.425658,0.228313,0.130962,0.047013,1.43764,male
0.090455,6.841584,0.889536,0.250356,0.225316,0.110514,0.047809,0.842882,male
0.103478,3.701668,0.90736,0.349014,0.196443,0.119088,0.046967,1.131204,male
0.105698,3.23728,0.935972,0.417277,0.250883,0.119681,0.047105,1.101074,male
0.113291,3.121155,0.923729,0.397331,0.200051,0.129917,0.048096,1.271034,male
0.080257,10.139554,0.894457,0.303314,0.247249,0.12282,0.047198,0.84942,male
0.087339,8.698719,0.875715,0.227555,0.222202,0.136609,0.047856,0.881696,male
0.099077,9.884823,0.896012,0.294491,0.242556,0.131356,0.047059,0.98207,male
0.11428,6.154369,0.92051,0.406614,0.259248,0.12477,0.047478,0.765067,male
0.095875,5.502262,0.92382,0.423014,0.242231,0.130248,0.046921,1.463041,male
0.101818,5.70872,0.925278,0.410656,0.234965,0.135463,0.047059,1.299844,male
0.102707,6.265021,0.922661,0.380896,0.26869,0.104783,0.047105,1.719769,male
0.097689,4.493445,0.924651,0.366638,0.239867,0.11918,0.047337,0.916903,male
0.101359,3.045236,0.930679,0.425201,0.272569,0.134244,0.046921,1.71434,male
0.096433,3.964651,0.93612,0.469122,0.248659,0.123764,0.047761,0.858507,male
0.114947,10.76243,0.922618,0.463175,0.257404,0.111046,0.047952,1.166278,male
0.111023,5.879052,0.926904,0.38886,0.276093,0.130017,0.047151,1.206653,male
0.094621,3.007737,0.918872,0.327491,0.269379,0.134786,0.047105,0.726563,male
0.105128,4.134485,0.916437,0.375769,0.237473,0.119049,0.047105,1.441002,male
0.08656,7.492205,0.925755,0.482851,0.220261,0.137189,0.046921,1.466589,male
0.074744,10.318722,0.922532,0.528765,0.161107,0.136946,0.047809,0.916932,male
0.109135,4.116852,0.916849,0.357593,0.245213,0.133017,0.047198,1.477818,male
0.104893,4.649872,0.919087,0.337028,0.274841,0.125785,0.047761,1.49858,male
0.112243,5.270863,0.917318,0.421471,0.26136,0.144152,0.047105,1.151634,male
0.102308,3.438813,0.925481,0.432531,0.257308,0.126553,0.047761,1.313756,male
0.109505,5.190499,0.915714,0.337848,0.271683,0.124146,0.047013,1.835658,male
0.091643,6.78862,0.90514,0.341054,0.250362,0.128239,0.047809,0.71804,male
0.091031,11.243334,0.908992,0.320214,0.25426,0.12304,0.046967,1.707705,male
0.1148,11.28992,0.900464,0.392967,0.24045,0.110624,0.047856,1.017379,male
0.11777,8.898583,0.919318,0.408695,0.25777,0.130035,0.048193,1.263281,male
0.093012,6.137897,0.907643,0.321172,0.229398,0.113894,0.047291,0.516146,male
0.100205,5.44535,0.910234,0.338377,0.208562,0.12519,0.047198,0.496003,male
0.117153,8.277156,0.899679,0.371407,0.246458,0.134224,0.047478,1.235085,male
0.101364,3.541235,0.927167,0.396078,0.230455,0.135571,0.047809,1.306895,male
0.093205,7.260472,0.892495,0.339382,0.214411,0.125153,0.047244,0.795573,male
0.109062,6.218785,0.906205,0.353393,0.205215,0.116158,0.05101,0.536133,male
0.108138,6.111322,0.901728,0.302582,0.253352,0.12405,0.047059,1.309943,male
0.1225,5.058238,0.916155,0.392266,0.131486,0.125472,0.047198,1.155469,male
0.103158,4.495481,0.909032,0.348257,0.230724,0.123986,0.047059,1.40625,male
0.099123,5.494938,0.903143,0.33088,0.23171,0.133929,0.047761,1.142708,male
0.102756,7.846657,0.907278,0.369606,0.237821,0.124894,0.04829,1.907292,male
0.11397,3.95452,0.917527,0.372746,0.253735,0.12032,0.046921,1.116279,male
0.111831,3.953758,0.918596,0.389962,0.220272,0.125343,0.047337,1.280401,male
0.105827,7.871708,0.911062,0.322959,0.222677,0.138659,0.047525,1.199707,male
0.111049,6.627321,0.915842,0.382121,0.12142,0.120722,0.04893,1.032315,male
0.102237,6.079223,0.906631,0.324772,0.211382,0.138987,0.047856,1.136958,male
0.090137,9.861357,0.872306,0.264242,0.232055,0.133339,0.047856,1.082261,male
0.105946,3.791078,0.916745,0.385365,0.235135,0.128077,0.04829,0.928486,male
0.101494,4.267665,0.915891,0.367568,0.217679,0.134417,0.047105,0.748471,male
0.080825,4.257557,0.928712,0.427925,0.160495,0.130937,0.047105,1.07134,male
0.11551,3.468774,0.912933,0.387203,0.218776,0.133846,0.047013,1.443954,male
0.099917,7.080974,0.865801,0.268735,0.206805,0.12436,0.051447,0.683594,male
0.111043,3.460094,0.901842,0.316278,0.223521,0.141119,0.048241,1.053571,male
0.109796,4.559953,0.901806,0.300784,0.237143,0.124402,0.048241,1.240017,male
0.109388,3.954167,0.899462,0.316783,0.25551,0.121535,0.05074,0.978516,male
0.106715,8.255809,0.887669,0.3334,0.210889,0.127889,0.047714,1.090144,male
0.11043,4.616233,0.891871,0.256309,0.244411,0.120554,0.049281,1.032393,male
0.098391,3.435651,0.918227,0.353041,0.228046,0.123836,0.047013,1.168708,male
0.111034,4.839692,0.904832,0.316256,0.222947,0.120371,0.047013,0.927455,male
0.112,6.720521,0.913219,0.367184,0.2576,0.111458,0.048,0.888338,male
0.104844,4.956173,0.911316,0.379893,0.223834,0.126774,0.049638,0.865809,male
0.114892,4.027977,0.906402,0.319752,0.251076,0.121207,0.048048,1.325955,male
0.09641,3.609033,0.92741,0.403566,0.114359,0.117747,0.047059,1.184766,male
0.112487,3.731001,0.905491,0.318986,0.24007,0.125576,0.047105,0.670673,male
0.093789,14.451888,0.855932,0.266642,0.215805,0.132016,0.047291,1.107677,male
0.111608,5.287497,0.903398,0.291057,0.25014,0.124676,0.047244,1.468229,male
0.094286,4.601248,0.905284,0.325613,0.215238,0.119274,0.047525,0.850731,male
0.094357,4.908253,0.91439,0.348963,0.22953,0.126507,0.050847,0.778888,male
0.104174,6.102966,0.90254,0.349812,0.257132,0.125493,0.047856,1.192116,male
0.112998,7.724104,0.905513,0.320267,0.257763,0.122073,0.047244,1.117188,male
0.106667,5.250872,0.881721,0.276504,0.233778,0.129463,0.051392,1.123402,male
0.107327,7.405759,0.916548,0.390463,0.11802,0.119594,0.047384,0.5,male
0.113431,3.405238,0.900403,0.300151,0.240146,0.130253,0.048048,1.386541,male
0.112091,4.86042,0.919544,0.387348,0.250956,0.127914,0.046921,0.758333,male
0.108889,3.569725,0.917123,0.363369,0.227556,0.139322,0.050473,0.792092,male
0.114019,4.261363,0.911859,0.344199,0.246729,0.124478,0.047904,1.190199,male
0.117247,7.813419,0.902839,0.33425,0.256633,0.12914,0.046967,1.63919,male
0.094357,7.3142,0.89913,0.326233,0.225141,0.131099,0.047059,0.780869,male
0.06402,5.031443,0.905618,0.391769,0.208241,0.141497,0.050686,1.523438,male
0.116394,5.002659,0.903695,0.321622,0.255225,0.13574,0.05042,1.005632,male
0.092161,3.697728,0.90071,0.298507,0.20402,0.132548,0.051064,0.790409,male
0.111019,3.94909,0.914099,0.364269,0.237643,0.130279,0.047478,1.311035,male
0.113035,5.037667,0.89707,0.319884,0.109584,0.123877,0.047952,0.511949,male
0.121642,6.349982,0.904596,0.312727,0.250331,0.123837,0.047337,0.822443,male
0.104604,2.627216,0.917883,0.353845,0.123623,0.143059,0.048387,1.173018,male
0.105,3.204754,0.934194,0.479158,0.226579,0.129221,0.046967,1.024816,male
0.101013,4.962816,0.904556,0.312039,0.118143,0.124497,0.047666,0.789063,male
0.113333,3.251373,0.922266,0.373547,0.276444,0.11822,0.046921,1.195791,male
0.099592,4.698105,0.917399,0.414762,0.140816,0.137282,0.047809,1.078635,male
0.122444,6.788811,0.890598,0.316993,0.130997,0.124137,0.051447,1.64755,male
0.11945,4.492164,0.910924,0.425155,0.259878,0.129447,0.047478,1.621676,male
0.108763,4.610664,0.913114,0.375117,0.145645,0.137188,0.047619,1.643229,male
0.102462,4.987761,0.932033,0.543193,0.224755,0.135787,0.049332,0.777644,male
0.114446,4.568239,0.939701,0.599018,0.148955,0.133196,0.047105,1.479992,male
0.123795,6.592611,0.891217,0.322955,0.268311,0.127262,0.050686,0.768466,male
0.114642,5.407981,0.886658,0.32003,0.139472,0.12019,0.047198,0.697115,male
0.101379,6.492757,0.899294,0.36238,0.111034,0.1264,0.047105,1.521802,male
0.103385,5.302011,0.898586,0.342237,0.126359,0.134925,0.047714,0.782012,male
0.113464,7.637563,0.909597,0.387035,0.238824,0.11768,0.047059,1.245916,male
0.062637,10.954648,0.900119,0.455424,0.158874,0.145813,0.04913,1.848899,male
0.123478,8.655728,0.886977,0.396902,0.138261,0.147963,0.051948,1.406822,male
0.093504,2.900995,0.924422,0.444776,0.153285,0.128891,0.047291,1.298564,male
0.110473,4.876358,0.911963,0.387642,0.220143,0.121053,0.047478,1.092088,male
0.104904,5.037085,0.909425,0.374225,0.140386,0.133092,0.050847,0.855938,male
0.106192,5.452466,0.913984,0.478171,0.157771,0.142627,0.047198,1.612926,male
0.122568,9.547078,0.874889,0.280634,0.138366,0.12861,0.051557,0.510268,male
0.106061,5.891027,0.927975,0.536623,0.278072,0.127216,0.047478,1.957482,male
0.113015,9.782019,0.890187,0.422546,0.139769,0.137665,0.048338,1.426258,male
0.114012,6.580429,0.900506,0.297487,0.257645,0.121381,0.049741,0.798943,male
0.127273,6.681799,0.873847,0.261759,0.272855,0.12361,0.047291,1.190168,male
0.118381,6.083564,0.94385,0.62313,0.124258,0.127634,0.047714,1.913699,male
0.114074,4.566551,0.890735,0.31571,0.248313,0.117966,0.04918,1.089489,male
0.103575,4.276509,0.945091,0.608689,0.276035,0.138419,0.048048,1.474276,male
0.078604,14.605096,0.911809,0.390899,0.167405,0.134166,0.047666,1.81875,male
0.125142,8.078101,0.888908,0.399076,0.277489,0.146308,0.047761,1.079654,male
0.1069,3.684284,0.93641,0.552206,0.135832,0.124913,0.04883,1.436384,male
0.109511,3.290739,0.918317,0.439954,0.261333,0.140013,0.051502,1.227726,male
0.104448,4.518897,0.905769,0.334492,0.24028,0.137307,0.04913,2.805246,male
0.10836,4.885299,0.921773,0.462239,0.276278,0.14326,0.047431,1.70166,male
0.117997,6.104316,0.902385,0.443069,0.148946,0.144218,0.050209,0.967797,male
0.110842,4.315597,0.917337,0.357517,0.125731,0.129154,0.048534,0.950684,male
0.105845,5.678051,0.919616,0.471991,0.244718,0.132252,0.046921,1.752656,male
0.117807,10.552628,0.898852,0.409281,0.279585,0.141515,0.048144,1.452615,male
0.115405,7.082269,0.904885,0.416642,0.28,0.117274,0.047572,1.962209,male
0.106628,3.176279,0.925782,0.494107,0.234419,0.125217,0.047198,1.217708,male
0.121579,10.460664,0.893289,0.398394,0.257434,0.129164,0.047013,1.261623,male
0.100602,3.455071,0.905459,0.322392,0.229947,0.12791,0.047105,1.850361,male
0.106522,5.338942,0.903638,0.41108,0.147609,0.128691,0.047013,1.862413,male
0.089231,6.664198,0.917068,0.474086,0.146374,0.129256,0.047291,1.939328,male
0.113629,11.225669,0.905441,0.459133,0.28,0.131644,0.047952,0.889583,male
0.122595,7.443891,0.890828,0.443123,0.253766,0.135909,0.050209,1.090909,male
0.119269,4.409604,0.896353,0.369563,0.259525,0.122926,0.047714,0.759961,male
0.118479,5.596352,0.86994,0.299349,0.277223,0.134915,0.048682,0.861328,male
0.120541,7.249202,0.894033,0.314099,0.136728,0.128868,0.047525,1.464478,male
0.10555,5.018627,0.912087,0.374105,0.144642,0.130998,0.047244,0.918064,male
0.115485,7.450579,0.913646,0.489821,0.241505,0.134689,0.04913,0.533078,male
0.111931,4.96317,0.898535,0.341307,0.125363,0.124774,0.047478,2.000927,male
0.121701,15.120727,0.889233,0.386817,0.279118,0.13522,0.047714,2.254488,male
0.116941,10.151097,0.895179,0.424104,0.119686,0.127738,0.048048,1.372396,male
0.112544,3.486844,0.898033,0.326584,0.251184,0.130075,0.048387,0.589638,male
0.117105,4.6758,0.903538,0.361605,0.253727,0.126353,0.046921,1.542656,male
0.126554,7.633526,0.900847,0.432467,0.129718,0.127859,0.049281,1.779983,male
0.118067,4.735851,0.903937,0.335152,0.249253,0.129052,0.048534,0.869141,male
0.116874,8.653296,0.927249,0.525566,0.255631,0.138961,0.049485,1.924409,male
0.115805,7.389269,0.88419,0.316551,0.133589,0.141445,0.048096,1.835938,male
0.107014,4.012131,0.928214,0.480653,0.155726,0.149394,0.047761,1.77832,male
0.102972,6.964084,0.909296,0.375057,0.143174,0.124732,0.047337,2.197455,male
0.117856,4.024998,0.941856,0.578647,0.251085,0.136595,0.048632,1.345564,male
0.119359,3.764258,0.953904,0.65441,0.131474,0.123996,0.047904,1.146094,male
0.106995,4.446664,0.908017,0.406953,0.254545,0.138214,0.047619,1.253657,male
0.121208,8.029825,0.880615,0.317501,0.123087,0.133305,0.04898,1.095117,male
0.105797,4.514581,0.901305,0.395124,0.147436,0.136318,0.047809,1.072011,male
0.118593,6.074752,0.880182,0.302192,0.275832,0.14418,0.048144,1.580181,male
0.120296,6.894657,0.8684,0.268398,0.244741,0.135326,0.050104,1.421078,male
0.10406,3.84755,0.899599,0.310713,0.261612,0.132416,0.048144,0.777427,male
0.123664,7.179953,0.867124,0.242838,0.265245,0.132593,0.047478,1.365341,male
0.114742,8.195195,0.888341,0.29328,0.254021,0.136393,0.047761,1.274063,male
0.121616,7.055204,0.851474,0.250528,0.251717,0.136432,0.050955,1.91872,male
0.124379,8.224977,0.875945,0.294051,0.277642,0.126847,0.047714,1.421982,male
0.128589,7.916018,0.835211,0.196291,0.26815,0.130532,0.047714,2.090625,male
0.123312,7.790039,0.880572,0.333158,0.273676,0.13978,0.047525,1.480619,male
0.118462,5.542214,0.881234,0.30933,0.259259,0.137508,0.048,1.438776,male
0.118711,8.675706,0.857527,0.255485,0.251856,0.134642,0.049332,0.884968,male
0.121633,6.592922,0.877463,0.319809,0.266939,0.133422,0.048731,0.753906,male
0.122857,6.207222,0.861768,0.231793,0.270204,0.129353,0.047013,1.73122,male
0.122526,6.626177,0.87028,0.27415,0.261498,0.120237,0.046921,0.690937,male
0.120565,6.722083,0.853268,0.214173,0.143953,0.130808,0.051282,1.160156,male
0.112482,8.442947,0.89233,0.389373,0.253888,0.141512,0.047856,1.626465,male
0.117916,9.252438,0.855626,0.265558,0.256498,0.12727,0.047904,0.763871,male
0.125886,10.683324,0.868951,0.274106,0.270463,0.122592,0.046967,1.792221,male
0.108206,4.850669,0.885285,0.253102,0.258921,0.136883,0.050955,1.210681,male
0.120816,5.825773,0.865995,0.237839,0.274694,0.143045,0.048387,0.739258,male
0.121616,17.054206,0.863697,0.307228,0.245,0.13445,0.053571,0.686719,male
0.124797,5.685813,0.870138,0.271367,0.136143,0.12626,0.047761,0.854167,male
0.125815,6.352293,0.872345,0.280106,0.130749,0.13018,0.048048,1.102889,male
