@relation 'voice-weka.filters.unsupervised.attribute.Remove-V-R2-3,6,8-11,13-14,17,20-21'

@attribute sd numeric
@attribute median numeric
@attribute IQR numeric
@attribute kurt numeric
@attribute sp.ent numeric
@attribute sfm numeric
@attribute mode numeric
@attribute meanfun numeric
@attribute minfun numeric
@attribute mindom numeric
@attribute modindx numeric
@attribute label {male,female}

@data
0.06875,0.173373,0.118381,6.083564,0.94385,0.62313,0.124258,0.127634,0.047714,0.023438,0.123225,male
0.059432,0.217778,0.114074,4.566551,0.890735,0.31571,0.248313,0.117966,0.04918,0.023438,0.102072,male
0.066958,0.172956,0.103575,4.276509,0.945091,0.608689,0.276035,0.138419,0.048048,0.023438,0.155321,male
0.0523,0.169105,0.078604,14.605096,0.911809,0.390899,0.167405,0.134166,0.047666,0.023438,0.163714,male
0.066605,0.213871,0.125142,8.078101,0.888908,0.399076,0.277489,0.146308,0.047761,0.023438,0.102,male
0.063315,0.176532,0.1069,3.684284,0.93641,0.552206,0.135832,0.124913,0.04883,0.023438,0.071496,male
0.061567,0.199111,0.109511,3.290739,0.918317,0.439954,0.261333,0.140013,0.051502,0.023438,0.113879,male
0.058097,0.217233,0.104448,4.518897,0.905769,0.334492,0.24028,0.137307,0.04913,0.023438,0.163352,male
0.060901,0.191905,0.10836,4.885299,0.921773,0.462239,0.276278,0.14326,0.047431,0.023438,0.138289,male
0.064872,0.170708,0.117997,6.104316,0.902385,0.443069,0.148946,0.144218,0.050209,0.023438,0.058406,male
0.059244,0.201832,0.110842,4.315597,0.917337,0.357517,0.125731,0.129154,0.048534,0.023438,0.10589,male
0.061889,0.177158,0.105845,5.678051,0.919616,0.471991,0.244718,0.132252,0.046921,0.023438,0.117324,male
0.066113,0.183763,0.117807,10.552628,0.898852,0.409281,0.279585,0.141515,0.048144,0.023438,0.106553,male
0.063799,0.178311,0.115405,7.082269,0.904885,0.416642,0.28,0.117274,0.047572,0.023438,0.119757,male
0.062776,0.182326,0.106628,3.176279,0.925782,0.494107,0.234419,0.125217,0.047198,0.023438,0.118824,male
0.061937,0.191118,0.121579,10.460664,0.893289,0.398394,0.257434,0.129164,0.047013,0.023438,0.090074,male
0.057748,0.203681,0.100602,3.455071,0.905459,0.322392,0.229947,0.12791,0.047105,0.023438,0.131801,male
0.061142,0.168152,0.106522,5.338942,0.903638,0.41108,0.147609,0.128691,0.047013,0.023438,0.140836,male
0.055536,0.163516,0.089231,6.664198,0.917068,0.474086,0.146374,0.129256,0.047291,0.023438,0.175164,male
0.065589,0.17023,0.113629,11.225669,0.905441,0.459133,0.28,0.131644,0.047952,0.023438,0.110024,male
0.067481,0.205838,0.122595,7.443891,0.890828,0.443123,0.253766,0.135909,0.050209,0.023438,0.104182,male
0.062116,0.191444,0.119269,4.409604,0.896353,0.369563,0.259525,0.122926,0.047714,0.023438,0.067903,male
0.061781,0.172628,0.118479,5.596352,0.86994,0.299349,0.277223,0.134915,0.048682,0.023438,0.104234,male
0.061626,0.211119,0.120541,7.249202,0.894033,0.314099,0.136728,0.128868,0.047525,0.023438,0.137599,male
0.058817,0.181291,0.10555,5.018627,0.912087,0.374105,0.144642,0.130998,0.047244,0.023438,0.109312,male
0.070863,0.175456,0.115485,7.450579,0.913646,0.489821,0.241505,0.134689,0.04913,0.023438,0.099156,male
0.060498,0.17048,0.111931,4.96317,0.898535,0.341307,0.125363,0.124774,0.047478,0.023438,0.114268,male
0.064816,0.188724,0.121701,15.120727,0.889233,0.386817,0.279118,0.13522,0.047714,0.023438,0.131523,male
0.062717,0.21302,0.116941,10.151097,0.895179,0.424104,0.119686,0.127738,0.048048,0.023438,0.142923,male
0.059315,0.196272,0.112544,3.486844,0.898033,0.326584,0.251184,0.130075,0.048387,0.023438,0.087412,male
0.061011,0.212064,0.117105,4.6758,0.903538,0.361605,0.253727,0.126353,0.046921,0.023438,0.112781,male
0.066319,0.213032,0.126554,7.633526,0.900847,0.432467,0.129718,0.127859,0.049281,0.023438,0.145652,male
0.061238,0.204568,0.118067,4.735851,0.903937,0.335152,0.249253,0.129052,0.048534,0.023438,0.093554,male
0.065905,0.185009,0.116874,8.653296,0.927249,0.525566,0.255631,0.138961,0.049485,0.023438,0.175216,male
0.058618,0.166263,0.115805,7.389269,0.88419,0.316551,0.133589,0.141445,0.048096,0.023438,0.15356,male
0.060943,0.175288,0.107014,4.012131,0.928214,0.480653,0.155726,0.149394,0.047761,0.1875,0.103529,male
0.059702,0.184081,0.102972,6.964084,0.909296,0.375057,0.143174,0.124732,0.047337,0.023438,0.129984,male
0.068175,0.174954,0.117856,4.024998,0.941856,0.578647,0.251085,0.136595,0.048632,0.023438,0.128813,male
0.073347,0.167372,0.119359,3.764258,0.953904,0.65441,0.131474,0.123996,0.047904,0.023438,0.120147,male
0.056713,0.181202,0.106995,4.446664,0.908017,0.406953,0.254545,0.138214,0.047619,0.023438,0.126034,male
0.062405,0.203423,0.121208,8.029825,0.880615,0.317501,0.123087,0.133305,0.04898,0.023438,0.090793,male
0.060114,0.177602,0.105797,4.514581,0.901305,0.395124,0.147436,0.136318,0.047809,0.023438,0.108688,male
0.062611,0.196265,0.118593,6.074752,0.880182,0.302192,0.275832,0.14418,0.048144,0.023438,0.157781,male
0.061388,0.239763,0.120296,6.894657,0.8684,0.268398,0.244741,0.135326,0.050104,0.023438,0.132407,male
0.055517,0.173433,0.10406,3.84755,0.899599,0.310713,0.261612,0.132416,0.048144,0.023438,0.071603,male
0.061713,0.229059,0.123664,7.179953,0.867124,0.242838,0.265245,0.132593,0.047478,0.023438,0.059158,male
0.05908,0.206392,0.114742,8.195195,0.888341,0.29328,0.254021,0.136393,0.047761,0.023438,0.078332,male
0.063681,0.239343,0.121616,7.055204,0.851474,0.250528,0.251717,0.136432,0.050955,0.023438,0.096633,male
0.062926,0.176842,0.124379,8.224977,0.875945,0.294051,0.277642,0.126847,0.047714,0.023438,0.076548,male
0.063773,0.24884,0.128589,7.916018,0.835211,0.196291,0.26815,0.130532,0.047714,0.164063,0.093939,male
0.063253,0.209385,0.123312,7.790039,0.880572,0.333158,0.273676,0.13978,0.047525,0.023438,0.100537,male
0.061826,0.180684,0.118462,5.542214,0.881234,0.30933,0.259259,0.137508,0.048,0.023438,0.115033,male
0.061714,0.245361,0.118711,8.675706,0.857527,0.255485,0.251856,0.134642,0.049332,0.023438,0.066305,male
0.062682,0.189796,0.121633,6.592922,0.877463,0.319809,0.266939,0.133422,0.048731,0.023438,0.062259,male
0.061718,0.230612,0.122857,6.207222,0.861768,0.231793,0.270204,0.129353,0.047013,0.023438,0.087058,male
0.062649,0.240117,0.122526,6.626177,0.87028,0.27415,0.261498,0.120237,0.046921,0.023438,0.106579,male
0.062122,0.186118,0.120565,6.722083,0.853268,0.214173,0.143953,0.130808,0.051282,0.023438,0.085002,male
0.06035,0.167518,0.112482,8.442947,0.89233,0.389373,0.253888,0.141512,0.047856,0.023438,0.12351,male
0.060208,0.240289,0.117916,9.252438,0.855626,0.265558,0.256498,0.12727,0.047904,0.023438,0.126172,male
0.061353,0.238038,0.125886,10.683324,0.868951,0.274106,0.270463,0.122592,0.046967,0.023438,0.161921,male
0.056149,0.185847,0.108206,4.850669,0.885285,0.253102,0.258921,0.136883,0.050955,0.023438,0.05873,male
0.062099,0.230612,0.120816,5.825773,0.865995,0.237839,0.274694,0.143045,0.048387,0.023438,0.070096,male
0.061103,0.236162,0.121616,17.054206,0.863697,0.307228,0.245,0.13445,0.053571,0.023438,0.087455,male
0.061862,0.1847,0.124797,5.685813,0.870138,0.271367,0.136143,0.12626,0.047761,0.023438,0.08199,male
0.063505,0.215448,0.125815,6.352293,0.872345,0.280106,0.130749,0.13018,0.048048,0.023438,0.077405,male
0.062437,0.174347,0.116499,7.386164,0.89228,0.403093,0.126944,0.120269,0.048,0.023438,0.047015,male
0.060773,0.237143,0.118367,9.162217,0.857623,0.234357,0.242449,0.128111,0.047525,0.023438,0.093332,male
0.06175,0.198131,0.11514,7.730062,0.883726,0.346877,0.122991,0.137262,0.047478,0.023438,0.144022,male
0.06256,0.240105,0.123712,7.72593,0.863854,0.302392,0.258771,0.13375,0.047059,0.023438,0.056247,male
0.060369,0.194859,0.120251,12.238122,0.857448,0.217783,0.258495,0.130345,0.053751,0.023438,0.144444,male
0.064532,0.235215,0.127957,9.462485,0.869066,0.288968,0.267957,0.127005,0.047013,0.023438,0.105476,male
0.059249,0.184405,0.11348,5.199408,0.901081,0.318025,0.241454,0.13648,0.046967,0.023438,0.117123,male
0.060703,0.229969,0.118495,8.867741,0.863991,0.236075,0.121129,0.127057,0.04898,0.023438,0.077271,male
0.062551,0.233775,0.125034,7.588438,0.872074,0.283257,0.26295,0.121069,0.046967,0.023438,0.085771,male
0.06188,0.21397,0.116597,5.103982,0.876257,0.267148,0.250328,0.127932,0.053751,0.140625,0.128827,male
0.061346,0.219346,0.119019,8.059281,0.875591,0.290092,0.268556,0.13347,0.047666,0.164063,0.144917,male
0.062672,0.184885,0.120407,9.792753,0.885539,0.346798,0.269669,0.135179,0.047151,0.023438,0.081235,male
0.062786,0.230064,0.123057,4.5311,0.871437,0.258167,0.267962,0.12098,0.047013,0.023438,0.100373,male
0.059589,0.221934,0.11827,9.361352,0.880763,0.314705,0.240814,0.125406,0.054299,0.023438,0.148199,male
0.060471,0.190784,0.114837,4.288913,0.895306,0.330229,0.12902,0.134378,0.046921,0.164063,0.052041,male
0.059756,0.205847,0.113864,6.731287,0.884481,0.294635,0.119537,0.135167,0.047151,0.023438,0.145938,male
0.065705,0.19134,0.125792,9.299228,0.893324,0.40305,0.261055,0.126159,0.047809,0.023438,0.184319,male
0.060883,0.207222,0.114366,6.729391,0.895849,0.358281,0.247734,0.13505,0.046967,0.023438,0.115599,male
0.060936,0.232316,0.119019,7.696426,0.872304,0.284037,0.25673,0.138274,0.049434,0.023438,0.123397,male
0.062071,0.226297,0.119228,8.955864,0.877976,0.316973,0.242509,0.132837,0.047337,0.023438,0.115511,male
0.060291,0.232137,0.116866,6.835086,0.873595,0.272308,0.126439,0.135528,0.047198,0.023438,0.083867,male
0.062354,0.233126,0.12237,7.166132,0.874187,0.273485,0.2688,0.134594,0.049793,0.023438,0.088935,male
0.061698,0.238562,0.120443,6.767668,0.860177,0.239342,0.245533,0.121552,0.047291,0.023438,0.080638,male
0.062765,0.206083,0.119713,5.797217,0.866953,0.273607,0.122927,0.123262,0.047059,0.023438,0.068248,male
0.057322,0.164657,0.112,4.676642,0.873848,0.243627,0.263284,0.132001,0.047105,0.023438,0.097756,male
0.063197,0.199937,0.121201,10.059033,0.861033,0.275471,0.256556,0.132247,0.049485,0.140625,0.095332,male
0.063697,0.175053,0.123642,7.913539,0.871228,0.331613,0.135539,0.140195,0.046967,0.023438,0.166453,male
0.062932,0.235652,0.126522,7.263117,0.877071,0.291567,0.26913,0.125847,0.047431,0.023438,0.120958,male
0.064012,0.229194,0.124194,8.519889,0.869846,0.309447,0.278871,0.128287,0.047198,0.023438,0.106571,male
0.061342,0.23621,0.123059,5.46188,0.862676,0.222309,0.121781,0.125374,0.049741,0.023438,0.095951,male
0.062147,0.230316,0.120421,8.132157,0.874633,0.277665,0.258947,0.134514,0.04878,0.023438,0.101872,male
0.061946,0.177634,0.123817,7.334278,0.883425,0.287794,0.266452,0.121186,0.047952,0.023438,0.084149,male
0.063089,0.234866,0.12203,5.181902,0.869924,0.269621,0.264537,0.128464,0.047291,0.023438,0.11918,male
0.061938,0.235921,0.119714,5.177275,0.876063,0.312363,0.261968,0.136018,0.047478,0.023438,0.102908,male
0.062278,0.195932,0.114576,3.951189,0.905384,0.350616,0.118644,0.127213,0.047105,0.023438,0.153413,male
0.062801,0.167217,0.11435,4.774041,0.911353,0.424355,0.149203,0.127224,0.047431,0.023438,0.103544,male
0.06123,0.191111,0.112063,3.206939,0.899916,0.322658,0.113968,0.131092,0.047666,0.023438,0.037961,male
0.062272,0.163361,0.111337,3.533456,0.92273,0.401104,0.134533,0.133067,0.047151,0.023438,0.099309,male
0.055964,0.20132,0.109579,5.440385,0.910115,0.396274,0.247509,0.128063,0.047619,0.023438,0.118221,male
0.064746,0.177028,0.105088,3.150691,0.949266,0.610953,0.11461,0.141806,0.047666,0.023438,0.077986,male
0.065966,0.192868,0.117829,5.10435,0.924484,0.463187,0.136434,0.131363,0.047105,0.023438,0.080943,male
0.055862,0.163608,0.085281,7.525375,0.919427,0.450082,0.155556,0.130231,0.04883,0.023438,0.103989,male
0.055299,0.1642,0.10146,4.282859,0.9167,0.416364,0.120819,0.141236,0.047059,0.023438,0.116872,male
0.061105,0.178399,0.106382,2.52788,0.942037,0.49426,0.120726,0.118432,0.046921,0.023438,0.103897,male
0.052122,0.169406,0.07,3.996472,0.932482,0.466363,0.14863,0.129677,0.047105,0.023438,0.131541,male
0.059767,0.176699,0.110369,3.55819,0.941125,0.487553,0.246019,0.137259,0.047525,0.023438,0.067846,male
0.066408,0.152727,0.102614,5.236955,0.925297,0.506057,0.144773,0.122479,0.047059,0.023438,0.085601,male
0.058749,0.198392,0.115658,11.341712,0.90413,0.386429,0.121568,0.12781,0.047714,0.023438,0.123189,male
0.052313,0.19837,0.086458,3.664706,0.911842,0.352112,0.224702,0.139465,0.047059,0.023438,0.112391,male
0.060976,0.222409,0.121245,6.065462,0.889852,0.299102,0.259161,0.126705,0.047572,0.023438,0.117761,male
0.052912,0.185812,0.07913,4.205276,0.924422,0.375796,0.220732,0.12396,0.047151,0.023438,0.091258,male
0.057818,0.211958,0.108182,3.492169,0.906151,0.319621,0.215874,0.131797,0.047619,0.023438,0.134904,male
0.056133,0.188884,0.099097,2.293368,0.930408,0.381328,0.114062,0.128803,0.046967,0.023438,0.089971,male
0.059757,0.208077,0.112692,10.490635,0.884004,0.330104,0.211923,0.125719,0.047291,0.023438,0.096396,male
0.055988,0.17274,0.098422,4.031302,0.921562,0.448642,0.227374,0.128454,0.047856,0.023438,0.2,male
0.056747,0.1751,0.093333,2.864238,0.937142,0.494148,0.166724,0.13398,0.047666,0.023438,0.186555,male
0.062114,0.180254,0.094046,3.229805,0.945117,0.585704,0.186667,0.135104,0.047151,0.023438,0.152778,male
0.062272,0.203605,0.118914,3.938901,0.923603,0.464591,0.242321,0.115078,0.047151,0.023438,0.112658,male
0.054704,0.180149,0.097355,2.462561,0.923932,0.350318,0.249629,0.124294,0.046921,0.023438,0.17467,male
0.058498,0.198462,0.113077,6.317356,0.900325,0.381048,0.116154,0.118863,0.048436,0.023438,0.09162,male
0.056116,0.161967,0.091967,9.592377,0.920072,0.417513,0.160209,0.13091,0.049741,0.023438,0.073254,male
0.062239,0.184941,0.116882,5.815185,0.923802,0.465292,0.100238,0.136572,0.04829,0.023438,0.101756,male
0.059629,0.163738,0.096822,5.231348,0.924803,0.468433,0.135701,0.139198,0.047244,0.023438,0.137418,male
0.064114,0.197462,0.117216,2.915316,0.932894,0.474111,0.110911,0.125775,0.047244,0.023438,0.117532,male
0.06303,0.199111,0.114904,5.006035,0.913945,0.431142,0.113244,0.12188,0.047904,0.023438,0.098469,male
0.057178,0.200376,0.097391,3.605465,0.930393,0.431851,0.115488,0.13926,0.047619,0.023438,0.098585,male
0.068648,0.183218,0.125816,6.205623,0.925713,0.508129,0.130489,0.128333,0.048338,0.023438,0.089266,male
0.063816,0.212788,0.12267,5.311198,0.905753,0.320133,0.110915,0.128717,0.047059,0.023438,0.049076,male
0.067336,0.179407,0.116148,3.34844,0.94988,0.614718,0.121333,0.138121,0.047105,0.023438,0.13087,male
0.062283,0.160786,0.114934,3.035874,0.917098,0.392966,0.143668,0.127776,0.047572,0.023438,0.17601,male
0.054721,0.171089,0.089505,3.498298,0.925636,0.409185,0.14495,0.131455,0.04878,0.023438,0.093905,male
0.053487,0.164044,0.084921,7.107537,0.9173,0.355975,0.161998,0.127353,0.048193,0.023438,0.118285,male
0.065063,0.197666,0.119817,8.245348,0.917536,0.499576,0.240915,0.133699,0.048193,0.023438,0.110067,male
0.060248,0.162157,0.099132,4.002848,0.924495,0.441528,0.160188,0.133257,0.047431,0.023438,0.103444,male
0.070268,0.164293,0.109696,3.051656,0.950312,0.619949,0.248444,0.136562,0.048,0.023438,0.165045,male
0.068501,0.157062,0.108447,5.448217,0.93026,0.561159,0.140701,0.126811,0.048144,0.023438,0.079119,male
0.061399,0.199084,0.118169,4.14215,0.911092,0.367496,0.130587,0.120702,0.047013,0.023438,0.065751,male
0.082745,0.129262,0.168567,5.095229,0.945096,0.586565,0.268654,0.14554,0.04829,0.023438,0.106494,male
0.072989,0.146774,0.111935,3.379731,0.966599,0.702967,0.142903,0.132566,0.047105,0.023438,0.171955,male
0.068207,0.201083,0.123057,3.84706,0.910791,0.428977,0.141783,0.129494,0.046921,0.023438,0.133588,male
0.064323,0.215548,0.123735,9.657677,0.905222,0.394867,0.127079,0.128817,0.047198,0.023438,0.143723,male
0.057813,0.15838,0.096883,3.863512,0.915841,0.37102,0.105129,0.114881,0.047384,0.023438,0.074804,male
0.058489,0.207701,0.112836,8.751765,0.902162,0.368383,0.116597,0.133292,0.047244,0.023438,0.112128,male
0.067867,0.20665,0.126952,7.786877,0.901686,0.439173,0.257431,0.125611,0.047105,0.023438,0.094095,male
0.076477,0.189526,0.13337,9.384604,0.940659,0.584654,0.258162,0.130735,0.048,0.023438,0.067483,male
0.070829,0.20254,0.12381,4.507711,0.928752,0.521213,0.135873,0.140388,0.047151,0.023438,0.107151,male
0.072761,0.126223,0.131436,2.810041,0.965214,0.694859,0.099787,0.124226,0.047619,0.023438,0.103973,male
0.058269,0.161431,0.094535,11.750092,0.908334,0.397582,0.152618,0.137327,0.048387,0.023438,0.137383,male
0.05961,0.165658,0.111931,6.177689,0.924116,0.4671,0.119164,0.112064,0.047059,0.023438,0.121108,male
0.067019,0.182244,0.114165,2.683593,0.956978,0.635466,0.273716,0.129325,0.047013,0.023438,0.102862,male
0.058281,0.165506,0.103536,3.599443,0.916241,0.386041,0.16135,0.129885,0.047198,0.023438,0.115067,male
0.064713,0.181856,0.115103,4.996871,0.933255,0.516996,0.138918,0.130354,0.046921,0.023438,0.155708,male
0.073409,0.154458,0.11749,4.268252,0.956183,0.653194,0.116758,0.130368,0.047059,0.023438,0.096163,male
0.067144,0.171079,0.117054,3.76393,0.939612,0.547435,0.13971,0.126827,0.047714,0.023438,0.133023,male
0.056695,0.199279,0.098378,4.9029,0.906171,0.371593,0.216432,0.123358,0.050901,0.023438,0.216729,male
0.0597,0.19367,0.10186,12.419652,0.897406,0.390229,0.207374,0.131257,0.047291,0.023438,0.149017,male
0.05826,0.193768,0.095362,6.360131,0.920396,0.450361,0.20442,0.124998,0.048,0.023438,0.207567,male
0.058141,0.191843,0.085416,7.231112,0.896123,0.322415,0.196868,0.110725,0.047244,0.023438,0.05708,male
0.058102,0.192037,0.101897,4.009295,0.925575,0.427947,0.190731,0.110586,0.049741,0.023438,0.062312,male
0.062298,0.189412,0.103353,3.35686,0.929877,0.502995,0.223176,0.129785,0.047291,0.023438,0.184447,male
0.059722,0.212,0.102,4.246385,0.919802,0.444194,0.2235,0.119382,0.051392,0.023438,0.095461,male
0.055211,0.20557,0.095696,7.431564,0.887692,0.291939,0.221076,0.119743,0.047431,0.023438,0.125116,male
0.058629,0.198947,0.089555,6.903784,0.894823,0.352556,0.200648,0.114048,0.046967,0.023438,0.149688,male
0.059436,0.20185,0.10673,5.835153,0.91917,0.472429,0.210781,0.147369,0.048387,0.023438,0.119785,male
0.057016,0.202792,0.103595,4.524995,0.894355,0.295875,0.208656,0.117887,0.048,0.023438,0.072114,male
0.057877,0.191935,0.099731,6.101896,0.899015,0.331703,0.185914,0.128235,0.046921,0.023438,0.151968,male
0.057982,0.195616,0.107877,6.749516,0.899581,0.362672,0.195616,0.121516,0.048096,0.023438,0.102702,male
0.058224,0.195338,0.106419,4.026351,0.907358,0.331397,0.190608,0.115013,0.048436,0.023438,0.120756,male
0.060077,0.206234,0.114286,4.532378,0.910146,0.403946,0.208312,0.13042,0.048534,0.023438,0.122991,male
0.061252,0.199092,0.105053,9.081988,0.912432,0.473761,0.209259,0.122219,0.047384,0.023438,0.098975,male
0.058108,0.194485,0.103106,6.863228,0.908453,0.377132,0.193508,0.123375,0.047384,0.023438,0.081681,male
0.059395,0.193344,0.103639,4.515696,0.911919,0.374933,0.099285,0.119688,0.048144,0.023438,0.129582,male
0.057245,0.198959,0.097764,6.406687,0.912223,0.387537,0.198959,0.128332,0.047105,0.023438,0.162885,male
0.055121,0.199367,0.091709,10.201247,0.891649,0.342079,0.208671,0.120814,0.047151,0.023438,0.082821,male
0.05683,0.194091,0.092803,6.575144,0.901881,0.342747,0.189318,0.118935,0.047105,0.023438,0.128797,male
0.059695,0.192054,0.096027,6.235324,0.922121,0.464985,0.191579,0.130391,0.048485,0.023438,0.096878,male
0.057819,0.19446,0.063299,5.609578,0.899484,0.326896,0.187047,0.105009,0.046921,0.023438,0.035708,male
0.058261,0.197519,0.101581,7.471483,0.919992,0.451578,0.199256,0.123354,0.047666,0.023438,0.114231,male
0.057186,0.195793,0.097896,4.178766,0.913275,0.406344,0.203674,0.11941,0.047059,0.023438,0.157925,male
0.055954,0.200941,0.086882,5.47311,0.90267,0.358707,0.203412,0.124046,0.047198,0.023438,0.09246,male
0.061037,0.200388,0.109919,4.077801,0.922026,0.495646,0.199483,0.134859,0.047525,0.023438,0.099553,male
0.055538,0.213939,0.095152,4.946517,0.893008,0.290411,0.248485,0.101592,0.047151,0.023438,0.107527,male
0.056132,0.198226,0.101959,6.155855,0.895043,0.354815,0.195638,0.12543,0.047761,0.023438,0.104895,male
0.057423,0.19694,0.08306,8.382949,0.896218,0.389725,0.205299,0.132462,0.050262,0.023438,0.024195,male
0.061653,0.221027,0.105,5.778525,0.905622,0.441122,0.232055,0.124957,0.047572,0.023438,0.117647,male
0.059493,0.202083,0.106068,8.755596,0.894805,0.415425,0.221688,0.144497,0.046921,0.023438,0.073406,male
0.05972,0.190337,0.090056,9.381877,0.898203,0.396,0.186404,0.1276,0.048436,0.023438,0.164701,male
0.06096,0.193182,0.100909,6.600878,0.914655,0.464356,0.205455,0.124655,0.047198,0.023438,0.120751,male
0.059553,0.191008,0.103318,5.828863,0.909688,0.437591,0.193178,0.118327,0.047198,0.023438,0.122507,male
0.056633,0.198745,0.108157,7.436869,0.884878,0.364628,0.199294,0.120504,0.047337,0.023438,0.070134,male
0.058597,0.200797,0.106534,3.1476,0.921592,0.449218,0.225896,0.122806,0.048,0.023438,0.142379,male
