@relation 'voice-weka.filters.unsupervised.attribute.Remove-V-R2,6,8,10-11,13-16,18,21'

@attribute sd numeric
@attribute IQR numeric
@attribute kurt numeric
@attribute sfm numeric
@attribute mode numeric
@attribute meanfun numeric
@attribute minfun numeric
@attribute maxfun numeric
@attribute meandom numeric
@attribute maxdom numeric
@attribute label {male,female}

@data
0.058817,0.10555,5.018627,0.374105,0.144642,0.130998,0.047244,0.269663,0.918064,4.59375,male
0.070863,0.115485,7.450579,0.489821,0.241505,0.134689,0.04913,0.27907,0.533078,3.726563,male
0.060498,0.111931,4.96317,0.341307,0.125363,0.124774,0.047478,0.266667,2.000927,10.476563,male
0.064816,0.121701,15.120727,0.386817,0.279118,0.13522,0.047714,0.265193,2.254488,14.109375,male
0.062717,0.116941,10.151097,0.424104,0.119686,0.127738,0.048048,0.274286,1.372396,7.710938,male
0.059315,0.112544,3.486844,0.326584,0.251184,0.130075,0.048387,0.275862,0.589638,4.757813,male
0.061011,0.117105,4.6758,0.361605,0.253727,0.126353,0.046921,0.277457,1.542656,9.070313,male
0.066319,0.126554,7.633526,0.432467,0.129718,0.127859,0.049281,0.27907,1.779983,9.820313,male
0.061238,0.118067,4.735851,0.335152,0.249253,0.129052,0.048534,0.27907,0.869141,5.15625,male
0.065905,0.116874,8.653296,0.525566,0.255631,0.138961,0.049485,0.272727,1.924409,8.8125,male
0.058618,0.115805,7.389269,0.316551,0.133589,0.141445,0.048096,0.275862,1.835938,10.125,male
0.060943,0.107014,4.012131,0.480653,0.155726,0.149394,0.047761,0.277457,1.77832,9,male
0.059702,0.102972,6.964084,0.375057,0.143174,0.124732,0.047337,0.269663,2.197455,10.59375,male
0.068175,0.117856,4.024998,0.578647,0.251085,0.136595,0.048632,0.277457,1.345564,8.90625,male
0.073347,0.119359,3.764258,0.65441,0.131474,0.123996,0.047904,0.27907,1.146094,8.296875,male
0.056713,0.106995,4.446664,0.406953,0.254545,0.138214,0.047619,0.27907,1.253657,7.851563,male
0.062405,0.121208,8.029825,0.317501,0.123087,0.133305,0.04898,0.274286,1.095117,5.953125,male
0.060114,0.105797,4.514581,0.395124,0.147436,0.136318,0.047809,0.274286,1.072011,5.109375,male
0.062611,0.118593,6.074752,0.302192,0.275832,0.14418,0.048144,0.277457,1.580181,5.132813,male
0.061388,0.120296,6.894657,0.268398,0.244741,0.135326,0.050104,0.27907,1.421078,8.460938,male
0.055517,0.10406,3.84755,0.310713,0.261612,0.132416,0.048144,0.277457,0.777427,6.5625,male
0.061713,0.123664,7.179953,0.242838,0.265245,0.132593,0.047478,0.277457,1.365341,18.960938,male
0.05908,0.114742,8.195195,0.29328,0.254021,0.136393,0.047761,0.271186,1.274063,8.367188,male
0.063681,0.121616,7.055204,0.250528,0.251717,0.136432,0.050955,0.274286,1.91872,9.28125,male
0.062926,0.124379,8.224977,0.294051,0.277642,0.126847,0.047714,0.27907,1.421982,8.671875,male
0.063773,0.128589,7.916018,0.196291,0.26815,0.130532,0.047714,0.266667,2.090625,18.257813,male
0.063253,0.123312,7.790039,0.333158,0.273676,0.13978,0.047525,0.275862,1.480619,7.710938,male
0.061826,0.118462,5.542214,0.30933,0.259259,0.137508,0.048,0.277457,1.438776,8.414063,male
0.061714,0.118711,8.675706,0.255485,0.251856,0.134642,0.049332,0.27907,0.884968,8.90625,male
0.062682,0.121633,6.592922,0.319809,0.266939,0.133422,0.048731,0.277457,0.753906,10.734375,male
0.061718,0.122857,6.207222,0.231793,0.270204,0.129353,0.047013,0.277457,1.73122,11.132813,male
0.062649,0.122526,6.626177,0.27415,0.261498,0.120237,0.046921,0.277457,0.690937,2.671875,male
0.062122,0.120565,6.722083,0.214173,0.143953,0.130808,0.051282,0.27907,1.160156,8.179688,male
0.06035,0.112482,8.442947,0.389373,0.253888,0.141512,0.047856,0.27907,1.626465,6.257813,male
0.060208,0.117916,9.252438,0.265558,0.256498,0.12727,0.047904,0.27907,0.763871,4.570313,male
0.061353,0.125886,10.683324,0.274106,0.270463,0.122592,0.046967,0.268156,1.792221,6.421875,male
0.056149,0.108206,4.850669,0.253102,0.258921,0.136883,0.050955,0.277457,1.210681,8.789063,male
0.062099,0.120816,5.825773,0.237839,0.274694,0.143045,0.048387,0.27907,0.739258,6.65625,male
0.061103,0.121616,17.054206,0.307228,0.245,0.13445,0.053571,0.27907,0.686719,4.804688,male
0.061862,0.124797,5.685813,0.271367,0.136143,0.12626,0.047761,0.27907,0.854167,8.953125,male
0.063505,0.125815,6.352293,0.280106,0.130749,0.13018,0.048048,0.277457,1.102889,8.53125,male
0.062437,0.116499,7.386164,0.403093,0.126944,0.120269,0.048,0.272727,0.81987,7.640625,male
0.060773,0.118367,9.162217,0.234357,0.242449,0.128111,0.047525,0.27907,0.75,4.570313,male
0.06175,0.11514,7.730062,0.346877,0.122991,0.137262,0.047478,0.27907,1.229567,5.273438,male
0.06256,0.123712,7.72593,0.302392,0.258771,0.13375,0.047059,0.27907,0.817969,9.09375,male
0.060369,0.120251,12.238122,0.217783,0.258495,0.130345,0.053751,0.27907,0.552379,1.710938,male
0.064532,0.127957,9.462485,0.288968,0.267957,0.127005,0.047013,0.277457,0.964093,4.125,male
0.059249,0.11348,5.199408,0.318025,0.241454,0.13648,0.046967,0.277457,1.0906,4.851563,male
0.060703,0.118495,8.867741,0.236075,0.121129,0.127057,0.04898,0.277457,0.910645,7.335938,male
0.062551,0.125034,7.588438,0.283257,0.26295,0.121069,0.046967,0.277457,0.898143,8.460938,male
0.06188,0.116597,5.103982,0.267148,0.250328,0.127932,0.053751,0.277457,1.039688,4.734375,male
0.061346,0.119019,8.059281,0.290092,0.268556,0.13347,0.047666,0.258065,1.226268,5.273438,male
0.062672,0.120407,9.792753,0.346798,0.269669,0.135179,0.047151,0.27907,0.530078,3.84375,male
0.062786,0.123057,4.5311,0.258167,0.267962,0.12098,0.047013,0.27907,0.667221,3.515625,male
0.059589,0.11827,9.361352,0.314705,0.240814,0.125406,0.054299,0.277457,1.091146,5.390625,male
0.060471,0.114837,4.288913,0.330229,0.12902,0.134378,0.046921,0.277457,0.625781,4.101563,male
0.059756,0.113864,6.731287,0.294635,0.119537,0.135167,0.047151,0.27907,1.296725,4.992188,male
0.065705,0.125792,9.299228,0.40305,0.261055,0.126159,0.047809,0.27907,1.102865,5.015625,male
0.060883,0.114366,6.729391,0.358281,0.247734,0.13505,0.046967,0.27907,1.448864,10.078125,male
0.060936,0.119019,7.696426,0.284037,0.25673,0.138274,0.049434,0.277457,0.734965,2.765625,male
0.062071,0.119228,8.955864,0.316973,0.242509,0.132837,0.047337,0.277457,1.519397,9.703125,male
0.060291,0.116866,6.835086,0.272308,0.126439,0.135528,0.047198,0.27907,0.818318,5.015625,male
0.062354,0.12237,7.166132,0.273485,0.2688,0.134594,0.049793,0.27907,1.21875,11.273438,male
0.061698,0.120443,6.767668,0.239342,0.245533,0.121552,0.047291,0.253968,0.894192,10.453125,male
0.062765,0.119713,5.797217,0.273607,0.122927,0.123262,0.047059,0.252632,1.110407,7.289063,male
0.057322,0.112,4.676642,0.243627,0.263284,0.132001,0.047105,0.27907,0.521719,2.15625,male
0.063197,0.121201,10.059033,0.275471,0.256556,0.132247,0.049485,0.266667,1.444973,12.023438,male
0.063697,0.123642,7.913539,0.331613,0.135539,0.140195,0.046967,0.275862,1.558815,5.390625,male
0.062932,0.126522,7.263117,0.291567,0.26913,0.125847,0.047431,0.274286,1.049531,4.734375,male
0.064012,0.124194,8.519889,0.309447,0.278871,0.128287,0.047198,0.277457,1.035435,5.085938,male
0.061342,0.123059,5.46188,0.222309,0.121781,0.125374,0.049741,0.27907,0.565625,2.8125,male
0.062147,0.120421,8.132157,0.277665,0.258947,0.134514,0.04878,0.27907,0.61081,3.234375,male
0.061946,0.123817,7.334278,0.287794,0.266452,0.121186,0.047952,0.277457,1.001302,5.15625,male
0.063089,0.12203,5.181902,0.269621,0.264537,0.128464,0.047291,0.259459,0.905208,4.453125,male
0.061938,0.119714,5.177275,0.312363,0.261968,0.136018,0.047478,0.277457,1.521034,7.96875,male
0.062278,0.114576,3.951189,0.350616,0.118644,0.127213,0.047105,0.27907,1.138972,4.382813,male
0.062801,0.11435,4.774041,0.424355,0.149203,0.127224,0.047431,0.27907,1.096875,4.96875,male
0.06123,0.112063,3.206939,0.322658,0.113968,0.131092,0.047666,0.27907,1.241319,15.703125,male
0.062272,0.111337,3.533456,0.401104,0.134533,0.133067,0.047151,0.275862,0.949967,4.265625,male
0.055964,0.109579,5.440385,0.396274,0.247509,0.128063,0.047619,0.277457,0.735352,2.671875,male
0.064746,0.105088,3.150691,0.610953,0.11461,0.141806,0.047666,0.27907,1.005774,6.164063,male
0.065966,0.117829,5.10435,0.463187,0.136434,0.131363,0.047105,0.277457,0.675708,4.289063,male
0.055862,0.085281,7.525375,0.450082,0.155556,0.130231,0.04883,0.271186,0.758976,3.820313,male
0.055299,0.10146,4.282859,0.416364,0.120819,0.141236,0.047059,0.277457,1.374566,5.25,male
0.061105,0.106382,2.52788,0.49426,0.120726,0.118432,0.046921,0.27907,0.729636,3.9375,male
0.052122,0.07,3.996472,0.466363,0.14863,0.129677,0.047105,0.27907,0.925118,4.382813,male
0.059767,0.110369,3.55819,0.487553,0.246019,0.137259,0.047525,0.275862,1.125,6.117188,male
0.066408,0.102614,5.236955,0.506057,0.144773,0.122479,0.047059,0.274286,1.136433,6.304688,male
0.058749,0.115658,11.341712,0.386429,0.121568,0.12781,0.047714,0.27907,1.283501,7.242188,male
0.052313,0.086458,3.664706,0.352112,0.224702,0.139465,0.047059,0.27907,1.013393,4.3125,male
0.060976,0.121245,6.065462,0.299102,0.259161,0.126705,0.047572,0.27907,0.936458,3.632813,male
0.052912,0.07913,4.205276,0.375796,0.220732,0.12396,0.047151,0.27907,0.777656,8.015625,male
0.057818,0.108182,3.492169,0.319621,0.215874,0.131797,0.047619,0.274286,0.942187,4.5,male
0.056133,0.099097,2.293368,0.381328,0.114062,0.128803,0.046967,0.27907,1.297656,7.804688,male
0.059757,0.112692,10.490635,0.330104,0.211923,0.125719,0.047291,0.272727,0.965924,7.78125,male
0.055988,0.098422,4.031302,0.448642,0.227374,0.128454,0.047856,0.277457,1.217285,4.125,male
0.056747,0.093333,2.864238,0.494148,0.166724,0.13398,0.047666,0.27907,1.217773,4.3125,male
0.062114,0.094046,3.229805,0.585704,0.186667,0.135104,0.047151,0.268156,1.048594,4.453125,male
0.062272,0.118914,3.938901,0.464591,0.242321,0.115078,0.047151,0.269663,1.147987,4.921875,male
0.054704,0.097355,2.462561,0.350318,0.249629,0.124294,0.046921,0.266667,1.368351,4.523438,male
0.058498,0.113077,6.317356,0.381048,0.116154,0.118863,0.048436,0.268156,1.25266,6.65625,male
0.056116,0.091967,9.592377,0.417513,0.160209,0.13091,0.049741,0.27907,1.213001,8.109375,male
0.062239,0.116882,5.815185,0.465292,0.100238,0.136572,0.04829,0.27907,1.175223,11.132813,male
0.059629,0.096822,5.231348,0.468433,0.135701,0.139198,0.047244,0.27907,1.431526,5.578125,male
0.064114,0.117216,2.915316,0.474111,0.110911,0.125775,0.047244,0.27907,0.74814,3.375,male
0.06303,0.114904,5.006035,0.431142,0.113244,0.12188,0.047904,0.277457,1.375332,9.351563,male
0.057178,0.097391,3.605465,0.431851,0.115488,0.13926,0.047619,0.277457,0.586914,3.75,male
0.068648,0.125816,6.205623,0.508129,0.130489,0.128333,0.048338,0.27907,0.669375,4.335938,male
0.063816,0.12267,5.311198,0.320133,0.110915,0.128717,0.047059,0.271186,0.899364,5.859375,male
0.067336,0.116148,3.34844,0.614718,0.121333,0.138121,0.047105,0.271186,1.210747,4.265625,male
0.062283,0.114934,3.035874,0.392966,0.143668,0.127776,0.047572,0.277457,0.95466,3.890625,male
0.054721,0.089505,3.498298,0.409185,0.14495,0.131455,0.04878,0.27907,0.522758,2.953125,male
0.053487,0.084921,7.107537,0.355975,0.161998,0.127353,0.048193,0.27907,0.951287,4.757813,male
0.065063,0.119817,8.245348,0.499576,0.240915,0.133699,0.048193,0.27907,0.789742,3.515625,male
0.060248,0.099132,4.002848,0.441528,0.160188,0.133257,0.047431,0.277457,0.770508,3.773438,male
0.070268,0.109696,3.051656,0.619949,0.248444,0.136562,0.048,0.27907,0.749349,4.453125,male
0.068501,0.108447,5.448217,0.561159,0.140701,0.126811,0.048144,0.272727,0.58125,4.03125,male
0.061399,0.118169,4.14215,0.367496,0.130587,0.120702,0.047013,0.277457,0.567325,2.109375,male
0.082745,0.168567,5.095229,0.586565,0.268654,0.14554,0.04829,0.27907,0.756696,4.125,male
0.072989,0.111935,3.379731,0.702967,0.142903,0.132566,0.047105,0.27907,0.866753,4.40625,male
0.068207,0.123057,3.84706,0.428977,0.141783,0.129494,0.046921,0.274286,0.914608,4.265625,male
0.064323,0.123735,9.657677,0.394867,0.127079,0.128817,0.047198,0.27907,1.467448,4.945313,male
0.057813,0.096883,3.863512,0.37102,0.105129,0.114881,0.047384,0.265193,1.086064,8.90625,male
0.058489,0.112836,8.751765,0.368383,0.116597,0.133292,0.047244,0.27907,0.667969,3.796875,male
0.067867,0.126952,7.786877,0.439173,0.257431,0.125611,0.047105,0.274286,0.630208,4.5,male
0.076477,0.13337,9.384604,0.584654,0.258162,0.130735,0.048,0.27907,0.464062,3.070313,male
0.070829,0.12381,4.507711,0.521213,0.135873,0.140388,0.047151,0.27907,1.140478,4.640625,male
0.072761,0.131436,2.810041,0.694859,0.099787,0.124226,0.047619,0.272727,0.877554,6.023438,male
0.058269,0.094535,11.750092,0.397582,0.152618,0.137327,0.048387,0.274286,1.393594,7.429688,male
0.05961,0.111931,6.177689,0.4671,0.119164,0.112064,0.047059,0.277457,1.373766,6.492188,male
0.067019,0.114165,2.683593,0.635466,0.273716,0.129325,0.047013,0.275862,1.340242,9.070313,male
0.058281,0.103536,3.599443,0.386041,0.16135,0.129885,0.047198,0.277457,1.068934,4.5,male
0.064713,0.115103,4.996871,0.516996,0.138918,0.130354,0.046921,0.27907,1.363511,6.84375,male
0.073409,0.11749,4.268252,0.653194,0.116758,0.130368,0.047059,0.275862,0.53125,3.351563,male
0.067144,0.117054,3.76393,0.547435,0.13971,0.126827,0.047714,0.27907,1.090507,5.0625,male
0.056695,0.098378,4.9029,0.371593,0.216432,0.123358,0.050901,0.275862,1.223437,4.96875,male
0.0597,0.10186,12.419652,0.390229,0.207374,0.131257,0.047291,0.27907,1.113281,4.734375,male
0.05826,0.095362,6.360131,0.450361,0.20442,0.124998,0.048,0.271186,1.423678,5.34375,male
0.058141,0.085416,7.231112,0.322415,0.196868,0.110725,0.047244,0.274286,0.499273,4.6875,male
0.058102,0.101897,4.009295,0.427947,0.190731,0.110586,0.049741,0.274286,0.789063,4.359375,male
0.062298,0.103353,3.35686,0.502995,0.223176,0.129785,0.047291,0.277457,1.387277,5.15625,male
0.059722,0.102,4.246385,0.444194,0.2235,0.119382,0.051392,0.275862,1.43099,11.554688,male
0.055211,0.095696,7.431564,0.291939,0.221076,0.119743,0.047431,0.272727,0.781428,5.085938,male
0.058629,0.089555,6.903784,0.352556,0.200648,0.114048,0.046967,0.27907,1.307692,4.59375,male
0.059436,0.10673,5.835153,0.472429,0.210781,0.147369,0.048387,0.277457,0.682528,4.382813,male
0.057016,0.103595,4.524995,0.295875,0.208656,0.117887,0.048,0.27907,0.790179,5.109375,male
0.057877,0.099731,6.101896,0.331703,0.185914,0.128235,0.046921,0.27907,1.130605,5.085938,male
0.057982,0.107877,6.749516,0.362672,0.195616,0.121516,0.048096,0.277457,0.628606,4.78125,male
0.058224,0.106419,4.026351,0.331397,0.190608,0.115013,0.048436,0.271186,0.705208,5.015625,male
0.060077,0.114286,4.532378,0.403946,0.208312,0.13042,0.048534,0.27907,0.714844,5.34375,male
0.061252,0.105053,9.081988,0.473761,0.209259,0.122219,0.047384,0.27907,0.620584,5.742188,male
0.058108,0.103106,6.863228,0.377132,0.193508,0.123375,0.047384,0.27907,0.587946,3.773438,male
0.059395,0.103639,4.515696,0.374933,0.099285,0.119688,0.048144,0.265193,0.864329,4.570313,male
0.057245,0.097764,6.406687,0.387537,0.198959,0.128332,0.047105,0.277457,1.373047,5.8125,male
0.055121,0.091709,10.201247,0.342079,0.208671,0.120814,0.047151,0.277457,0.663035,4.3125,male
0.05683,0.092803,6.575144,0.342747,0.189318,0.118935,0.047105,0.27907,1.011328,5.34375,male
0.059695,0.096027,6.235324,0.464985,0.191579,0.130391,0.048485,0.277457,1.118555,4.664063,male
0.057819,0.063299,5.609578,0.326896,0.187047,0.105009,0.046921,0.271186,0.641335,4.640625,male
0.058261,0.101581,7.471483,0.451578,0.199256,0.123354,0.047666,0.277457,1.219383,7.21875,male
0.057186,0.097896,4.178766,0.406344,0.203674,0.11941,0.047059,0.271186,0.982537,4.453125,male
0.055954,0.086882,5.47311,0.358707,0.203412,0.124046,0.047198,0.275862,0.37391,1.664063,male
0.061037,0.109919,4.077801,0.495646,0.199483,0.134859,0.047525,0.27907,1.253606,8.976563,male
0.055538,0.095152,4.946517,0.290411,0.248485,0.101592,0.047151,0.251309,0.678977,3.65625,male
0.056132,0.101959,6.155855,0.354815,0.195638,0.12543,0.047761,0.274286,0.636161,3.117188,male
0.057423,0.08306,8.382949,0.389725,0.205299,0.132462,0.050262,0.277457,0.616958,4.828125,male
0.061653,0.105,5.778525,0.441122,0.232055,0.124957,0.047572,0.275862,1.016016,6.632813,male
0.059493,0.106068,8.755596,0.415425,0.221688,0.144497,0.046921,0.27907,0.632813,3,male
0.05972,0.090056,9.381877,0.396,0.186404,0.1276,0.048436,0.275862,1.287388,5.296875,male
0.06096,0.100909,6.600878,0.464356,0.205455,0.124655,0.047198,0.271186,1.07649,5.15625,male
0.059553,0.103318,5.828863,0.437591,0.193178,0.118327,0.047198,0.277457,1.064878,8.039063,male
0.056633,0.108157,7.436869,0.364628,0.199294,0.120504,0.047337,0.275862,0.606841,4.570313,male
0.058597,0.106534,3.1476,0.449218,0.225896,0.122806,0.048,0.277457,1.119141,4.617188,male
0.069212,0.111914,9.530615,0.58654,0.217346,0.115271,0.048583,0.27907,0.595749,3.84375,male
0.058295,0.104463,5.94592,0.347664,0.207973,0.113327,0.046921,0.274286,0.516158,4.359375,male
0.06631,0.11163,5.496636,0.601132,0.196123,0.128854,0.047291,0.27907,0.992898,8.015625,male
0.059547,0.098378,6.591672,0.431243,0.205743,0.127378,0.047619,0.274286,1.084239,5.554688,male
0.059683,0.096835,6.441648,0.418561,0.189103,0.11134,0.047856,0.277457,0.843217,6.140625,male
0.067177,0.110385,3.36544,0.626768,0.214846,0.131299,0.047384,0.271186,1.279102,4.921875,male
0.059399,0.111462,4.458301,0.402724,0.243385,0.125784,0.047478,0.277457,0.979941,4.640625,male
0.058101,0.096349,7.584536,0.385104,0.195412,0.116748,0.046967,0.27907,0.910547,3.820313,male
0.070548,0.112343,6.31925,0.613574,0.205819,0.12341,0.046967,0.265193,1.279576,8.109375,male
0.056488,0.100827,7.721717,0.348884,0.210511,0.114621,0.047291,0.277457,0.621472,3.867188,male
0.059246,0.099216,4.430811,0.474675,0.197002,0.136461,0.049383,0.27907,0.925465,4.5,male
0.064391,0.096266,2.757656,0.620633,0.236007,0.113783,0.047059,0.277457,0.863281,4.21875,male
0.058498,0.106111,3.945741,0.359677,0.207778,0.132513,0.046967,0.274286,1.536328,11.789063,male
0.059717,0.090273,13.710214,0.370874,0.186667,0.11814,0.047198,0.27907,1.262109,4.757813,male
0.060986,0.087761,5.389831,0.411413,0.183358,0.129196,0.048241,0.277457,0.758635,4.5,male
0.060749,0.100956,4.805707,0.528054,0.203028,0.125425,0.047478,0.27907,1.221429,4.921875,male
0.057318,0.092099,6.210527,0.358652,0.22724,0.120987,0.048682,0.274286,0.65843,8.390625,male
0.05993,0.104863,8.533463,0.433659,0.192706,0.116731,0.047013,0.27907,1.054688,5.15625,male
0.058254,0.101635,3.706959,0.396913,0.230192,0.127359,0.047856,0.275862,1.545259,5.15625,male
0.060027,0.096072,4.820096,0.43274,0.191512,0.119143,0.047384,0.269663,0.943359,4.453125,male
0.060354,0.103468,5.844935,0.481726,0.217723,0.118442,0.046967,0.269663,1.672783,9.398438,male
0.061707,0.101441,6.168005,0.502833,0.189237,0.128262,0.047478,0.271186,1.082386,4.664063,male
0.057171,0.101979,4.715058,0.358169,0.218105,0.104187,0.047151,0.262295,0.717448,3.09375,male
0.062513,0.126266,14.404063,0.238468,0.277342,0.141785,0.047151,0.27907,1.209579,7.101563,male
0.062819,0.114489,4.909981,0.459706,0.260919,0.137924,0.047619,0.263736,1.171875,6.351563,male
0.054815,0.100679,3.820473,0.313134,0.143457,0.133601,0.048048,0.27907,1.130515,6.773438,male
0.060382,0.105479,4.304454,0.416136,0.265137,0.143739,0.047856,0.277457,0.880664,6.023438,male
0.057255,0.107107,3.635828,0.230465,0.143534,0.137973,0.047431,0.274286,0.836149,6.9375,male
0.053623,0.084933,5.877028,0.342158,0.161467,0.139569,0.047525,0.275862,1.154576,7.429688,male
0.059287,0.108657,4.770636,0.271041,0.249179,0.141775,0.047105,0.266667,0.949836,4.921875,male
0.0537,0.094989,5.343588,0.241913,0.241508,0.126991,0.04888,0.248705,0.742969,6.515625,male
0.061627,0.117774,6.471743,0.290112,0.274959,0.127706,0.046921,0.27907,1.094792,5.695313,male
0.059098,0.113434,4.819319,0.260091,0.25512,0.116426,0.047856,0.256684,0.990999,5.296875,male
0.058883,0.112603,5.857242,0.277206,0.264919,0.122735,0.047151,0.27907,1.159255,6,male
0.059455,0.111901,4.223359,0.330276,0.228239,0.136295,0.052805,0.274286,1.136719,5.929688,male
0.058385,0.098161,4.349987,0.400147,0.234138,0.140785,0.048731,0.272727,1.296705,6.726563,male
0.059536,0.104943,4.468027,0.401425,0.248838,0.137417,0.051836,0.277457,0.997113,8.109375,male
0.059902,0.107436,3.670586,0.415627,0.170187,0.134617,0.047572,0.274286,1.053421,4.828125,male
0.056525,0.102123,7.194837,0.25386,0.245,0.131586,0.047337,0.274286,1.257622,8.695313,male
0.057951,0.114885,4.995825,0.179824,0.261101,0.131917,0.051724,0.274286,0.881359,6.09375,male
0.058988,0.106687,3.438475,0.297445,0.269458,0.12786,0.047384,0.27907,1.287628,7.992188,male
0.059621,0.112895,5.186932,0.266543,0.263091,0.130041,0.047809,0.271186,1.608259,10.804688,male
0.058132,0.110758,5.761492,0.277778,0.254122,0.128423,0.053872,0.271186,0.659505,5.390625,male
0.057338,0.103986,4.637305,0.31527,0.261232,0.124409,0.047059,0.275862,1.019531,8.226563,male
0.058041,0.106607,8.738953,0.322783,0.239763,0.133266,0.047525,0.277457,1.080469,7.640625,male
