@relation 'voice-weka.filters.unsupervised.attribute.Remove-V-R1-2,6-7,10-11,13,20-21'

@attribute meanfreq numeric
@attribute sd numeric
@attribute IQR numeric
@attribute skew numeric
@attribute sfm numeric
@attribute mode numeric
@attribute meanfun numeric
@attribute modindx numeric
@attribute label {male,female}

@data
0.192668,0.057447,0.095875,1.480635,0.423014,0.242231,0.130248,0.110827,male
0.19673,0.060469,0.101818,1.557636,0.410656,0.234965,0.135463,0.084908,male
0.204842,0.058805,0.102707,1.641249,0.380896,0.26869,0.104783,0.073683,male
0.200977,0.057683,0.097689,1.266136,0.366638,0.239867,0.11918,0.058929,male
0.19234,0.058945,0.101359,0.926596,0.425201,0.272569,0.134244,0.115457,male
0.19322,0.058535,0.096433,1.04644,0.469122,0.248659,0.123764,0.092488,male
0.194966,0.061517,0.114947,2.297322,0.463175,0.257404,0.111046,0.06957,male
0.198727,0.060825,0.111023,1.461299,0.38886,0.276093,0.130017,0.073859,male
0.195424,0.053962,0.094621,0.810438,0.327491,0.269379,0.134786,0.04867,male
0.198814,0.059887,0.105128,1.299586,0.375769,0.237473,0.119049,0.088251,male
0.185771,0.057833,0.08656,1.771855,0.482851,0.220261,0.137189,0.117663,male
0.176335,0.060897,0.074744,2.357491,0.528765,0.161107,0.136946,0.147037,male
0.205415,0.05974,0.109135,1.254245,0.357593,0.245213,0.133017,0.127914,male
0.203442,0.058442,0.104893,1.344307,0.337028,0.274841,0.125785,0.080186,male
0.197558,0.06094,0.112243,1.515331,0.421471,0.26136,0.144152,0.100068,male
0.196224,0.059408,0.102308,1.034226,0.432531,0.257308,0.126553,0.116007,male
0.20608,0.058981,0.109505,1.528576,0.337848,0.271683,0.124146,0.145129,male
0.204184,0.057479,0.091643,1.884962,0.341054,0.250362,0.128239,0.141871,male
0.204271,0.056171,0.091031,2.436705,0.320214,0.25426,0.12304,0.090333,male
0.192763,0.059136,0.1148,2.616276,0.392967,0.24045,0.110624,0.096896,male
0.188054,0.060833,0.11777,2.055227,0.408695,0.25777,0.130035,0.159885,male
0.198923,0.056058,0.093012,1.616231,0.321172,0.229398,0.113894,0.10223,male
0.188419,0.054545,0.100205,1.538342,0.338377,0.208562,0.12519,0.085094,male
0.193897,0.059125,0.117153,2.2416,0.371407,0.246458,0.134224,0.029758,male
0.191018,0.057396,0.101364,0.951758,0.396078,0.230455,0.135571,0.149189,male
0.184142,0.05322,0.093205,2.066273,0.339382,0.214411,0.125153,0.097356,male
0.190862,0.057047,0.109062,1.693509,0.353393,0.205215,0.116158,0.101127,male
0.20069,0.056685,0.108138,1.660786,0.302582,0.253352,0.12405,0.134617,male
0.192066,0.062187,0.1225,1.498797,0.392266,0.131486,0.125472,0.113812,male
0.192408,0.055248,0.103158,1.377064,0.348257,0.230724,0.123986,0.111685,male
0.192558,0.055987,0.099123,1.646087,0.33088,0.23171,0.133929,0.099921,male
0.194565,0.057716,0.102756,2.033257,0.369606,0.237821,0.124894,0.128702,male
0.196195,0.059108,0.11397,1.171985,0.372746,0.253735,0.12032,0.135365,male
0.190289,0.059419,0.111831,1.243576,0.389962,0.220272,0.125343,0.162768,male
0.197073,0.057609,0.105827,1.742157,0.322959,0.222677,0.138659,0.099707,male
0.182337,0.057469,0.111049,1.769944,0.382121,0.12142,0.120722,0.14822,male
0.190436,0.05855,0.102237,1.591116,0.324772,0.211382,0.138987,0.133994,male
0.190422,0.053286,0.090137,2.410619,0.264242,0.232055,0.133339,0.17048,male
0.18632,0.057873,0.105946,1.148266,0.385365,0.235135,0.128077,0.088312,male
0.189573,0.05522,0.101494,1.310636,0.367568,0.217679,0.134417,0.113066,male
0.181421,0.05564,0.080825,1.211773,0.427925,0.160495,0.130937,0.138094,male
0.196788,0.060888,0.11551,1.146103,0.387203,0.218776,0.133846,0.158301,male
0.196305,0.055352,0.099917,2.100139,0.268735,0.206805,0.12436,0.102885,male
0.199138,0.058724,0.111043,1.14977,0.316278,0.223521,0.141119,0.101757,male
0.195643,0.05798,0.109796,1.418958,0.300784,0.237143,0.124402,0.106722,male
0.190285,0.057151,0.109388,1.335603,0.316783,0.25551,0.121535,0.108073,male
0.188176,0.057035,0.106715,2.100851,0.3334,0.210889,0.127889,0.114373,male
0.199427,0.057378,0.11043,1.450573,0.256309,0.244411,0.120554,0.093011,male
0.194007,0.056983,0.098391,0.988364,0.353041,0.228046,0.123836,0.153089,male
0.193988,0.057408,0.111034,1.430504,0.316256,0.222947,0.120371,0.091821,male
0.189874,0.058942,0.112,1.687032,0.367184,0.2576,0.111458,0.166667,male
0.180851,0.056155,0.104844,1.523039,0.379893,0.223834,0.126774,0.131184,male
0.195543,0.057938,0.114892,1.3352,0.319752,0.251076,0.121207,0.16347,male
0.187087,0.058005,0.09641,0.962667,0.403566,0.114359,0.117747,0.115472,male
0.19526,0.059244,0.112487,1.209338,0.318986,0.24007,0.125576,0.152833,male
0.188985,0.056051,0.093789,3.180794,0.266642,0.215805,0.132016,0.151777,male
0.19659,0.057834,0.111608,1.522354,0.291057,0.25014,0.124676,0.082438,male
0.193051,0.054728,0.094286,1.432647,0.325613,0.215238,0.119274,0.144838,male
0.190944,0.055071,0.094357,1.326596,0.348963,0.22953,0.126507,0.136524,male
0.195468,0.05726,0.104174,1.760904,0.349812,0.257132,0.125493,0.224929,male
0.200351,0.058855,0.112998,2.012337,0.320267,0.257763,0.122073,0.123887,male
0.196806,0.056171,0.106667,1.71412,0.276504,0.233778,0.129463,0.20798,male
0.186468,0.05833,0.107327,1.774316,0.390463,0.11802,0.119594,0.105043,male
0.195164,0.05883,0.113431,1.16896,0.300151,0.240146,0.130253,0.150372,male
0.191327,0.058293,0.112091,1.407229,0.387348,0.250956,0.127914,0.148571,male
0.198718,0.058959,0.108889,1.116666,0.363369,0.227556,0.139322,0.155766,male
0.193626,0.058645,0.114019,1.320157,0.344199,0.246729,0.124478,0.149887,male
0.20308,0.060561,0.117247,1.976321,0.33425,0.256633,0.12914,0.095308,male
0.190117,0.057401,0.094357,1.837138,0.326233,0.225141,0.131099,0.117208,male
0.18548,0.05312,0.06402,1.526036,0.391769,0.208241,0.141497,0.175463,male
0.198308,0.060483,0.116394,1.43862,0.321622,0.255225,0.13574,0.19066,male
0.186289,0.055813,0.092161,1.149862,0.298507,0.20402,0.132548,0.156912,male
0.192272,0.060286,0.111019,1.199588,0.364269,0.237643,0.130279,0.122257,male
0.188608,0.058861,0.113035,1.505272,0.319884,0.109584,0.123877,0.115377,male
0.199189,0.062084,0.121642,1.723478,0.312727,0.250331,0.123837,0.144606,male
0.189809,0.057016,0.104604,0.795922,0.353845,0.123623,0.143059,0.199836,male
0.185915,0.060364,0.105,0.905155,0.479158,0.226579,0.129221,0.154559,male
0.18902,0.056132,0.101013,1.428114,0.312039,0.118143,0.124497,0.137885,male
0.193563,0.061596,0.113333,0.901382,0.373547,0.276444,0.11822,0.187572,male
0.182813,0.058998,0.099592,1.361351,0.414762,0.140816,0.137282,0.179363,male
0.197992,0.061894,0.122444,1.91006,0.316993,0.130997,0.124137,0.102634,male
0.193623,0.063133,0.11945,1.445855,0.425155,0.259878,0.129447,0.093896,male
0.191969,0.060012,0.108763,1.358696,0.375117,0.145645,0.137188,0.108275,male
0.174755,0.063908,0.102462,1.449109,0.543193,0.224755,0.135787,0.133758,male
0.175311,0.06815,0.114446,1.438899,0.599018,0.148955,0.133196,0.074511,male
0.198524,0.062837,0.123795,1.861374,0.322955,0.268311,0.127262,0.11584,male
0.191693,0.060262,0.114642,1.666841,0.32003,0.139472,0.12019,0.106231,male
0.181525,0.056614,0.101379,1.833927,0.36238,0.111034,0.1264,0.100674,male
0.183465,0.054442,0.103385,1.615562,0.342237,0.126359,0.134925,0.099583,male
0.19058,0.058971,0.113464,1.926635,0.387035,0.238824,0.11768,0.128252,male
0.176627,0.05645,0.062637,2.591258,0.455424,0.158874,0.145813,0.152976,male
0.192993,0.065304,0.123478,2.314955,0.396902,0.138261,0.147963,0.110835,male
0.18615,0.055903,0.093504,0.851722,0.444776,0.153285,0.128891,0.165461,male
0.187495,0.057107,0.110473,1.489012,0.387642,0.220143,0.121053,0.060336,male
0.188879,0.060316,0.104904,1.497393,0.374225,0.140386,0.133092,0.098712,male
0.177917,0.062669,0.106192,1.694293,0.478171,0.157771,0.142627,0.140925,male
0.196971,0.062973,0.122568,2.409674,0.280634,0.138366,0.12861,0.122363,male
0.182041,0.064755,0.106061,1.674145,0.536623,0.278072,0.127216,0.134277,male
0.184358,0.063862,0.113015,2.56679,0.422546,0.139769,0.137665,0.08634,male
0.201065,0.05842,0.114012,1.729663,0.297487,0.257645,0.121381,0.090982,male
0.202333,0.063001,0.127273,2.000371,0.261759,0.272855,0.12361,0.093438,male
0.1762,0.06875,0.118381,1.696796,0.62313,0.124258,0.127634,0.123225,male
0.194644,0.059432,0.114074,1.446529,0.31571,0.248313,0.117966,0.102072,male
0.179496,0.066958,0.103575,1.221574,0.608689,0.276035,0.138419,0.155321,male
0.182561,0.0523,0.078604,2.719543,0.390899,0.167405,0.134166,0.163714,male
0.199041,0.066605,0.125142,2.2684,0.399076,0.277489,0.146308,0.102,male
0.182813,0.063315,0.1069,1.081251,0.552206,0.135832,0.124913,0.071496,male
0.191648,0.061567,0.109511,1.110697,0.439954,0.261333,0.140013,0.113879,male
0.196389,0.058097,0.104448,1.362564,0.334492,0.24028,0.137307,0.163352,male
0.190532,0.060901,0.10836,1.453028,0.462239,0.276278,0.14326,0.138289,male
0.188422,0.064872,0.117997,1.844067,0.443069,0.148946,0.144218,0.058406,male
0.192196,0.059244,0.110842,1.231908,0.357517,0.125731,0.129154,0.10589,male
0.185609,0.061889,0.105845,1.620441,0.471991,0.244718,0.132252,0.117324,male
0.193366,0.066113,0.117807,2.494498,0.409281,0.279585,0.141515,0.106553,male
0.191444,0.063799,0.115405,1.957401,0.416642,0.28,0.117274,0.119757,male
0.185094,0.062776,0.106628,1.107522,0.494107,0.234419,0.125217,0.118824,male
0.192897,0.061937,0.121579,2.578212,0.398394,0.257434,0.129164,0.090074,male
0.191583,0.057748,0.100602,1.101606,0.322392,0.229947,0.12791,0.131801,male
0.186753,0.061142,0.106522,1.68637,0.41108,0.147609,0.128691,0.140836,male
0.176697,0.055536,0.089231,1.863723,0.474086,0.146374,0.129256,0.175164,male
0.185689,0.065589,0.113629,2.532137,0.459133,0.28,0.131644,0.110024,male
0.192317,0.067481,0.122595,2.202735,0.443123,0.253766,0.135909,0.104182,male
0.190402,0.062116,0.119269,1.478975,0.369563,0.259525,0.122926,0.067903,male
0.194214,0.061781,0.118479,1.847476,0.299349,0.277223,0.134915,0.104234,male
0.197099,0.061626,0.120541,1.953631,0.314099,0.136728,0.128868,0.137599,male
0.187898,0.058817,0.10555,1.368741,0.374105,0.144642,0.130998,0.109312,male
0.180804,0.070863,0.115485,2.056474,0.489821,0.241505,0.134689,0.099156,male
0.189628,0.060498,0.111931,1.619638,0.341307,0.125363,0.124774,0.114268,male
0.195715,0.064816,0.121701,3.119533,0.386817,0.279118,0.13522,0.131523,male
0.18987,0.062717,0.116941,2.446971,0.424104,0.119686,0.127738,0.142923,male
0.19311,0.059315,0.112544,1.158176,0.326584,0.251184,0.130075,0.087412,male
0.1932,0.061011,0.117105,1.486464,0.361605,0.253727,0.126353,0.112781,male
0.197103,0.066319,0.126554,2.143668,0.432467,0.129718,0.127859,0.145652,male
0.1938,0.061238,0.118067,1.498326,0.335152,0.249253,0.129052,0.093554,male
0.186326,0.065905,0.116874,2.043076,0.525566,0.255631,0.138961,0.175216,male
0.187772,0.058618,0.115805,2.027273,0.316551,0.133589,0.141445,0.15356,male
0.18444,0.060943,0.107014,1.255296,0.480653,0.155726,0.149394,0.103529,male
0.188419,0.059702,0.102972,1.839013,0.375057,0.143174,0.124732,0.129984,male
0.179135,0.068175,0.117856,1.289566,0.578647,0.251085,0.136595,0.128813,male
0.168095,0.073347,0.119359,1.16016,0.65441,0.131474,0.123996,0.120147,male
0.190369,0.056713,0.106995,1.384269,0.406953,0.254545,0.138214,0.126034,male
0.195829,0.062405,0.121208,2.180488,0.317501,0.123087,0.133305,0.090793,male
0.189245,0.060114,0.105797,1.483035,0.395124,0.147436,0.136318,0.108688,male
0.197031,0.062611,0.118593,1.867918,0.302192,0.275832,0.14418,0.157781,male
0.204579,0.061388,0.120296,2.028092,0.268398,0.244741,0.135326,0.132407,male
0.189408,0.055517,0.10406,1.267364,0.310713,0.261612,0.132416,0.071603,male
0.202065,0.061713,0.123664,2.032724,0.242838,0.265245,0.132593,0.059158,male
0.200784,0.05908,0.114742,2.078245,0.29328,0.254021,0.136393,0.078332,male
0.20138,0.063681,0.121616,2.118607,0.250528,0.251717,0.136432,0.096633,male
0.197273,0.062926,0.124379,2.249626,0.294051,0.277642,0.126847,0.076548,male
0.210839,0.063773,0.128589,2.309589,0.196291,0.26815,0.130532,0.093939,male
0.201039,0.063253,0.123312,2.195317,0.333158,0.273676,0.13978,0.100537,male
0.194812,0.061826,0.118462,1.784038,0.30933,0.259259,0.137508,0.115033,male
0.208719,0.061714,0.118711,2.325759,0.255485,0.251856,0.134642,0.066305,male
0.197547,0.062682,0.121633,2.029294,0.319809,0.266939,0.133422,0.062259,male
0.203955,0.061718,0.122857,1.907873,0.231793,0.270204,0.129353,0.087058,male
0.207022,0.062649,0.122526,1.986644,0.27415,0.261498,0.120237,0.106579,male
0.199759,0.062122,0.120565,2.081279,0.214173,0.143953,0.130808,0.085002,male
0.187154,0.06035,0.112482,2.226145,0.389373,0.253888,0.141512,0.12351,male
0.206442,0.060208,0.117916,2.481726,0.265558,0.256498,0.12727,0.126172,male
0.20796,0.061353,0.125886,2.571208,0.274106,0.270463,0.122592,0.161921,male
0.196267,0.056149,0.108206,1.527752,0.253102,0.258921,0.136883,0.05873,male
0.201362,0.062099,0.120816,1.792006,0.237839,0.274694,0.143045,0.070096,male
0.202234,0.061103,0.121616,3.358275,0.307228,0.245,0.13445,0.087455,male
0.19873,0.061862,0.124797,1.830105,0.271367,0.136143,0.12626,0.08199,male
0.198052,0.063505,0.125815,1.924078,0.280106,0.130749,0.13018,0.077405,male
0.188867,0.062437,0.116499,2.069734,0.403093,0.126944,0.120269,0.047015,male
0.201433,0.060773,0.118367,2.359162,0.234357,0.242449,0.128111,0.093332,male
0.193131,0.06175,0.11514,2.07029,0.346877,0.122991,0.137262,0.144022,male
0.204715,0.06256,0.123712,2.277401,0.302392,0.258771,0.13375,0.056247,male
0.198218,0.060369,0.120251,2.587019,0.217783,0.258495,0.130345,0.144444,male
0.201213,0.064532,0.127957,2.343256,0.288968,0.267957,0.127005,0.105476,male
0.193778,0.059249,0.11348,1.561752,0.318025,0.241454,0.13648,0.117123,male
0.196772,0.060703,0.118495,2.218422,0.236075,0.121129,0.127057,0.077271,male
0.202016,0.062551,0.125034,2.132116,0.283257,0.26295,0.121069,0.085771,male
0.196945,0.06188,0.116597,1.668055,0.267148,0.250328,0.127932,0.128827,male
0.206996,0.061346,0.119019,2.300772,0.290092,0.268556,0.13347,0.144917,male
0.195542,0.062672,0.120407,2.325123,0.346798,0.269669,0.135179,0.081235,male
0.200717,0.062786,0.123057,1.601094,0.258167,0.267962,0.12098,0.100373,male
0.19568,0.059589,0.11827,2.477426,0.314705,0.240814,0.125406,0.148199,male
0.194574,0.060471,0.114837,1.413535,0.330229,0.12902,0.134378,0.052041,male
0.1935,0.059756,0.113864,1.908696,0.294635,0.119537,0.135167,0.145938,male
0.194217,0.065705,0.125792,2.350558,0.40305,0.261055,0.126159,0.184319,male
0.195193,0.060883,0.114366,1.904404,0.358281,0.247734,0.13505,0.115599,male
0.202812,0.060936,0.119019,2.223248,0.284037,0.25673,0.138274,0.123397,male
0.196096,0.062071,0.119228,2.354321,0.316973,0.242509,0.132837,0.115511,male
0.199341,0.060291,0.116866,1.970356,0.272308,0.126439,0.135528,0.083867,male
0.200986,0.062354,0.12237,2.057471,0.273485,0.2688,0.134594,0.088935,male
0.202134,0.061698,0.120443,2.031401,0.239342,0.245533,0.121552,0.080638,male
0.196255,0.062765,0.119713,1.876377,0.273607,0.122927,0.123262,0.068248,male
0.189172,0.057322,0.112,1.612682,0.243627,0.263284,0.132001,0.097756,male
0.19848,0.063197,0.121201,2.46433,0.275471,0.256556,0.132247,0.095332,male
0.196316,0.063697,0.123642,2.234222,0.331613,0.135539,0.140195,0.166453,male
0.20506,0.062932,0.126522,2.0492,0.291567,0.26913,0.125847,0.120958,male
0.202965,0.064012,0.124194,2.333173,0.309447,0.278871,0.128287,0.106571,male
0.204048,0.061342,0.123059,1.794243,0.222309,0.121781,0.125374,0.095951,male
0.200456,0.062147,0.120421,2.133223,0.277665,0.258947,0.134514,0.101872,male
0.19458,0.061946,0.123817,1.969884,0.287794,0.266452,0.121186,0.084149,male
0.201383,0.063089,0.12203,1.775005,0.269621,0.264537,0.128464,0.11918,male
0.203361,0.061938,0.119714,1.743182,0.312363,0.261968,0.136018,0.102908,male
0.190008,0.062278,0.114576,1.321609,0.350616,0.118644,0.127213,0.153413,male
0.186404,0.062801,0.11435,1.444145,0.424355,0.149203,0.127224,0.103544,male
0.190311,0.06123,0.112063,1.172105,0.322658,0.113968,0.131092,0.037961,male
0.182209,0.062272,0.111337,1.078455,0.401104,0.134533,0.133067,0.099309,male
0.186225,0.055964,0.109579,1.635029,0.396274,0.247509,0.128063,0.118221,male
0.176816,0.064746,0.105088,0.919204,0.610953,0.11461,0.141806,0.077986,male
0.186075,0.065966,0.117829,1.496911,0.463187,0.136434,0.131363,0.080943,male
0.179135,0.055862,0.085281,1.93423,0.450082,0.155556,0.130231,0.103989,male
0.176361,0.055299,0.10146,1.36228,0.416364,0.120819,0.141236,0.116872,male
0.180191,0.061105,0.106382,0.589787,0.49426,0.120726,0.118432,0.103897,male
0.17213,0.052122,0.07,1.089934,0.466363,0.14863,0.129677,0.131541,male
0.181223,0.059767,0.110369,0.916961,0.487553,0.246019,0.137259,0.067846,male
0.17443,0.066408,0.102614,1.527995,0.506057,0.144773,0.122479,0.085601,male
0.183899,0.058749,0.115658,2.644449,0.386429,0.121568,0.12781,0.123189,male
0.184225,0.052313,0.086458,1.230138,0.352112,0.224702,0.139465,0.112391,male
0.195949,0.060976,0.121245,1.837986,0.299102,0.259161,0.126705,0.117761,male
0.183552,0.052912,0.07913,1.151453,0.375796,0.220732,0.12396,0.091258,male
0.192132,0.057818,0.108182,1.116521,0.319621,0.215874,0.131797,0.134904,male
0.188848,0.056133,0.099097,0.548743,0.381328,0.114062,0.128803,0.089971,male
0.179299,0.059757,0.112692,2.536987,0.330104,0.211923,0.125719,0.096396,male
0.174077,0.055988,0.098422,1.300945,0.448642,0.227374,0.128454,0.2,male
0.179427,0.056747,0.093333,0.746617,0.494148,0.166724,0.13398,0.186555,male
0.17551,0.062114,0.094046,1.003862,0.585704,0.186667,0.135104,0.152778,male
0.18879,0.062272,0.118914,1.274814,0.464591,0.242321,0.115078,0.112658,male
0.186968,0.054704,0.097355,0.654209,0.350318,0.249629,0.124294,0.17467,male
0.17964,0.058498,0.113077,1.85816,0.381048,0.116154,0.118863,0.09162,male
0.17859,0.056116,0.091967,2.192933,0.417513,0.160209,0.13091,0.073254,male
0.176527,0.062239,0.116882,1.599844,0.465292,0.100238,0.136572,0.101756,male
0.18102,0.059629,0.096822,1.541186,0.468433,0.135701,0.139198,0.137418,male
0.184106,0.064114,0.117216,0.867346,0.474111,0.110911,0.125775,0.117532,male
0.182282,0.06303,0.114904,1.487955,0.431142,0.113244,0.12188,0.098469,male
0.190813,0.057178,0.097391,0.979351,0.431851,0.115488,0.13926,0.098585,male
0.18346,0.068648,0.125816,1.738655,0.508129,0.130489,0.128333,0.089266,male
0.191959,0.063816,0.12267,1.438154,0.320133,0.110915,0.128717,0.049076,male
0.175357,0.067336,0.116148,0.997495,0.614718,0.121333,0.138121,0.13087,male
0.180166,0.062283,0.114934,1.018805,0.392966,0.143668,0.127776,0.17601,male
0.177615,0.054721,0.089505,0.978015,0.409185,0.14495,0.131455,0.093905,male
0.177778,0.053487,0.084921,1.652175,0.355975,0.161998,0.127353,0.118285,male
0.180474,0.065063,0.119817,2.216926,0.499576,0.240915,0.133699,0.110067,male
0.17845,0.060248,0.099132,1.231659,0.441528,0.160188,0.133257,0.103444,male
0.167252,0.070268,0.109696,0.942655,0.619949,0.248444,0.136562,0.165045,male
0.167832,0.068501,0.108447,1.725175,0.561159,0.140701,0.126811,0.079119,male
0.190888,0.061399,0.118169,1.271246,0.367496,0.130587,0.120702,0.065751,male
0.144904,0.082745,0.168567,1.436073,0.586565,0.268654,0.14554,0.106494,male
0.150559,0.072989,0.111935,0.875712,0.702967,0.142903,0.132566,0.171955,male
0.188128,0.068207,0.123057,1.330874,0.428977,0.141783,0.129494,0.133588,male
0.191014,0.064323,0.123735,2.285893,0.394867,0.127079,0.128817,0.143723,male
0.176849,0.057813,0.096883,1.175356,0.37102,0.105129,0.114881,0.074804,male
0.186836,0.058489,0.112836,2.159518,0.368383,0.116597,0.133292,0.112128,male
0.181673,0.067867,0.126952,2.170292,0.439173,0.257431,0.125611,0.094095,male
0.176249,0.076477,0.13337,2.258821,0.584654,0.258162,0.130735,0.067483,male
0.185796,0.070829,0.12381,1.477543,0.521213,0.135873,0.140388,0.107151,male
0.139957,0.072761,0.131436,0.608051,0.694859,0.099787,0.124226,0.103973,male
0.182129,0.058269,0.094535,2.505215,0.397582,0.152618,0.137327,0.137383,male
0.176599,0.05961,0.111931,1.720692,0.4671,0.119164,0.112064,0.121108,male
0.180714,0.067019,0.114165,0.689342,0.635466,0.273716,0.129325,0.102862,male
0.183374,0.058281,0.103536,1.123601,0.386041,0.16135,0.129885,0.115067,male
0.183706,0.064713,0.115103,1.439254,0.516996,0.138918,0.130354,0.155708,male
0.161616,0.073409,0.11749,1.163457,0.653194,0.116758,0.130368,0.096163,male
0.179384,0.067144,0.117054,1.188069,0.547435,0.13971,0.126827,0.133023,male
0.183664,0.056695,0.098378,1.500644,0.371593,0.216432,0.123358,0.216729,male
0.176925,0.0597,0.10186,2.721678,0.390229,0.207374,0.131257,0.149017,male
0.178613,0.05826,0.095362,1.689089,0.450361,0.20442,0.124998,0.207567,male
