@relation 'voice-weka.filters.unsupervised.attribute.Remove-V-R6,9-10,13,17,21'

@attribute IQR numeric
@attribute sp.ent numeric
@attribute sfm numeric
@attribute meanfun numeric
@attribute mindom numeric
@attribute label {male,female}

@data
0.034171,0.82242,0.142726,0.17926,0.210938,female
0.041,0.824949,0.137573,0.192985,0.023438,female
0.026102,0.796497,0.121375,0.203196,0.210938,female
0.031279,0.812153,0.120415,0.180209,0.023438,female
0.046248,0.835778,0.20287,0.191297,0.023438,female
0.055551,0.83068,0.135919,0.17986,0.023438,female
0.053594,0.849982,0.211956,0.178341,0.210938,female
0.029189,0.787714,0.136345,0.177523,0.023438,female
0.0225,0.79587,0.12767,0.196528,0.023438,female
0.034228,0.818791,0.14505,0.185543,0.023438,female
0.027565,0.806673,0.148746,0.182577,0.210938,female
0.035493,0.803007,0.101085,0.165032,0.210938,female
0.03291,0.817465,0.156546,0.19439,0.023438,female
0.022647,0.780759,0.108003,0.202621,0.023438,female
0.035167,0.826122,0.129338,0.178994,0.023438,female
0.023381,0.787623,0.125335,0.186178,0.023438,female
0.027116,0.794103,0.094676,0.213065,0.023438,female
0.026233,0.780842,0.082656,0.209922,0.257813,female
0.024706,0.807586,0.131282,0.175877,0.234375,female
0.026526,0.792357,0.104484,0.181966,0.023438,female
0.033871,0.811424,0.169333,0.185413,0.234375,female
0.046425,0.828343,0.123204,0.191185,0.023438,female
0.034493,0.817695,0.125622,0.199166,0.023438,female
0.046853,0.832221,0.148584,0.185326,0.234375,female
0.035,0.82981,0.152394,0.17408,0.023438,female
0.044211,0.834166,0.141048,0.171238,0.023438,female
0.036918,0.828108,0.143443,0.191201,0.023438,female
0.039177,0.819037,0.145227,0.188827,0.023438,female
0.040075,0.814822,0.118336,0.187539,0.023438,female
0.038889,0.825439,0.145937,0.190948,0.023438,female
0.030297,0.801144,0.082204,0.197426,0.023438,female
0.033953,0.82812,0.146069,0.185507,0.023438,female
0.050313,0.824711,0.101794,0.193873,0.023438,female
0.023234,0.787618,0.178074,0.168258,0.023438,female
0.042899,0.819998,0.139148,0.188944,0.023438,female
0.041589,0.817122,0.126503,0.183131,0.023438,female
0.049493,0.831598,0.130053,0.176765,0.023438,female
0.035362,0.809344,0.143086,0.182595,0.164063,female
0.028807,0.806261,0.161215,0.213721,0.023438,female
0.037576,0.811523,0.130982,0.198252,0.023438,female
0.026696,0.77383,0.080237,0.205659,0.210938,female
0.033253,0.802884,0.118872,0.186651,0.023438,female
0.028295,0.812226,0.120789,0.188998,0.023438,female
0.0335,0.806468,0.174356,0.194279,0.023438,female
0.027081,0.79889,0.098976,0.181064,0.023438,female
0.023202,0.803346,0.141896,0.190519,0.234375,female
0.040274,0.813837,0.153201,0.181033,0.023438,female
0.041364,0.833773,0.170659,0.181758,0.023438,female
0.040558,0.836784,0.171228,0.200331,0.023438,female
0.028735,0.803982,0.124648,0.185272,0.023438,female
0.033851,0.824174,0.154243,0.191887,0.023438,female
0.038972,0.817458,0.111249,0.200702,0.023438,female
0.033272,0.815118,0.147646,0.171829,0.023438,female
0.038784,0.841597,0.1589,0.189993,0.023438,female
0.043077,0.82622,0.108669,0.174057,0.234375,female
0.034718,0.815238,0.13349,0.18123,0.023438,female
0.043881,0.839121,0.181604,0.212826,0.023438,female
0.046382,0.867582,0.198023,0.16837,0.023438,female
0.0525,0.861417,0.208598,0.166535,0.023438,female
0.039758,0.87668,0.26388,0.156075,0.023438,female
0.040357,0.860385,0.192558,0.157591,0.023438,female
0.075645,0.889038,0.2123,0.159303,0.023438,female
0.046667,0.869829,0.243309,0.160439,0.023438,female
0.028365,0.8417,0.191343,0.161945,0.023438,female
0.050297,0.859092,0.189103,0.164184,0.164063,female
0.041727,0.850976,0.215871,0.154907,0.023438,female
0.068444,0.862228,0.190613,0.154453,0.023438,female
0.029267,0.833202,0.159506,0.154884,0.023438,female
0.02982,0.856981,0.29917,0.153905,0.023438,female
0.051116,0.860924,0.222836,0.153493,0.023438,female
0.041067,0.834677,0.173671,0.158469,0.023438,female
0.04046,0.84951,0.238105,0.171509,0.023438,female
0.03598,0.838101,0.234432,0.146744,0.164063,female
0.040395,0.851565,0.146559,0.16222,0.023438,female
0.055376,0.868179,0.174999,0.168565,0.023438,female
0.03458,0.862543,0.259556,0.154035,0.023438,female
0.052081,0.868373,0.212262,0.170256,0.023438,female
0.048012,0.843357,0.160845,0.163591,0.210938,female
0.055548,0.858511,0.158451,0.168864,0.023438,female
0.04193,0.843056,0.212057,0.168647,0.023438,female
0.029704,0.828384,0.190504,0.154386,0.023438,female
0.036017,0.841146,0.19661,0.171274,0.023438,female
0.042908,0.870005,0.213134,0.149295,0.1875,female
0.050036,0.85492,0.214963,0.173315,0.023438,female
0.033287,0.817793,0.149233,0.161329,0.023438,female
0.042571,0.857993,0.212905,0.152248,0.023438,female
0.036855,0.859117,0.269214,0.170883,0.023438,female
0.036981,0.8437,0.182381,0.173871,0.023438,female
0.036115,0.846356,0.235169,0.166762,0.023438,female
0.026538,0.800458,0.146275,0.170598,0.1875,female
0.038068,0.813639,0.178611,0.1625,0.023438,female
0.029951,0.834515,0.139869,0.170665,0.1875,female
0.045479,0.856234,0.219085,0.158203,0.164063,female
0.053256,0.871826,0.230948,0.161332,0.023438,female
0.050806,0.873569,0.266322,0.160657,0.023438,female
0.044083,0.86902,0.279019,0.168238,0.023438,female
0.053272,0.881913,0.286016,0.151712,0.023438,female
0.048736,0.863358,0.194763,0.17855,0.023438,female
0.080415,0.876108,0.19805,0.153741,0.210938,female
0.039135,0.871955,0.313511,0.167854,0.023438,female
0.068142,0.891462,0.272247,0.135854,0.023438,female
0.04367,0.857533,0.193523,0.171128,0.023438,female
0.061306,0.853426,0.1923,0.168292,0.023438,female
0.043993,0.827063,0.187656,0.179456,0.023438,female
0.02349,0.823938,0.233238,0.161525,0.023438,female
0.052855,0.856137,0.205463,0.157179,0.023438,female
0.052128,0.869996,0.217293,0.153193,0.023438,female
0.050909,0.860505,0.189259,0.172335,0.023438,female
0.044283,0.857098,0.211331,0.147177,0.023438,female
0.046268,0.887367,0.333708,0.171133,0.023438,female
0.051692,0.858583,0.143745,0.163134,0.210938,female
0.050693,0.874667,0.247537,0.155109,0.023438,female
0.038416,0.834743,0.172725,0.165029,0.023438,female
0.04604,0.861774,0.178578,0.158586,0.023438,female
0.045835,0.873218,0.228733,0.140893,0.1875,female
0.062701,0.872474,0.2427,0.164759,0.023438,female
0.055568,0.871772,0.247975,0.163735,0.09375,female
0.080666,0.906194,0.280811,0.166031,0.023438,female
0.097291,0.885175,0.3169,0.1569,0.023438,female
0.07121,0.907916,0.279449,0.157319,0.023438,female
0.091485,0.899798,0.333411,0.148943,0.023438,female
0.051959,0.865041,0.282078,0.158932,0.023438,female
0.075716,0.901932,0.388738,0.15658,0.023438,female
0.058635,0.907477,0.337921,0.154529,0.023438,female
0.06848,0.899215,0.295974,0.156971,0.023438,female
0.091075,0.891118,0.301721,0.155565,0.023438,female
0.089697,0.919599,0.334807,0.159575,0.023438,female
0.096894,0.902701,0.309921,0.151515,0.1875,female
0.037579,0.869286,0.269126,0.165943,0.023438,female
0.071533,0.881691,0.242618,0.158903,0.023438,female
0.082548,0.894288,0.24849,0.161494,0.023438,female
0.063129,0.897817,0.250247,0.145507,0.023438,female
0.067487,0.898049,0.251009,0.162572,0.023438,female
0.074612,0.897365,0.278621,0.157185,0.023438,female
0.077744,0.882365,0.25708,0.16639,0.023438,female
0.059319,0.877639,0.235421,0.154668,0.023438,female
0.049292,0.870417,0.219019,0.149397,0.023438,female
0.040057,0.862852,0.211225,0.168685,0.023438,female
0.054713,0.851173,0.190029,0.167994,0.023438,female
0.09093,0.897352,0.341804,0.165063,0.023438,female
0.054085,0.879723,0.275813,0.166233,0.023438,female
0.071057,0.911787,0.277667,0.138874,0.023438,female
0.038422,0.858516,0.234477,0.152868,0.023438,female
0.083907,0.901948,0.261535,0.161668,0.023438,female
0.092748,0.908151,0.28792,0.14713,0.023438,female
0.047403,0.891573,0.306782,0.151907,0.023438,female
0.076729,0.88843,0.212562,0.163658,0.023438,female
0.07573,0.901608,0.298662,0.163404,0.023438,female
0.046017,0.885193,0.271952,0.171013,0.023438,female
0.073002,0.873841,0.228781,0.161368,0.023438,female
0.061807,0.885248,0.245097,0.147949,0.023438,female
0.057602,0.909567,0.324592,0.175814,0.023438,female
0.040065,0.868394,0.223775,0.165699,0.023438,female
0.058439,0.883372,0.268706,0.155813,0.023438,female
0.065035,0.90623,0.274209,0.149996,0.023438,female
0.069048,0.863202,0.256519,0.163482,0.023438,female
0.090454,0.883782,0.237962,0.138214,0.023438,female
0.065753,0.897999,0.322767,0.164462,0.257813,female
0.094795,0.891063,0.290445,0.153205,0.023438,female
0.029705,0.855316,0.230754,0.160254,0.023438,female
0.072748,0.885527,0.286216,0.155977,0.023438,female
0.058831,0.897876,0.29071,0.175712,0.023438,female
0.044702,0.872001,0.249095,0.158921,0.023438,female
0.0351,0.861742,0.281672,0.15043,0.023438,female
0.072421,0.888613,0.244896,0.149311,0.023438,female
0.045667,0.875325,0.274656,0.158958,0.023438,female
0.036588,0.845458,0.242713,0.172861,0.023438,female
0.063241,0.887627,0.302533,0.158865,0.023438,female
0.073756,0.896809,0.279858,0.169942,0.023438,female
0.087174,0.911275,0.396548,0.15022,0.023438,female
0.07,0.884101,0.250102,0.175871,0.023438,female
0.058104,0.878659,0.243339,0.151286,0.023438,female
0.092293,0.90718,0.33005,0.141642,0.023438,female
0.039868,0.880661,0.252454,0.146272,0.210938,female
0.058792,0.892011,0.294663,0.163916,0.023438,female
0.062626,0.90009,0.405504,0.159955,0.023438,female
0.09741,0.913557,0.363958,0.153974,0.023438,female
0.031526,0.842105,0.232088,0.16594,0.023438,female
0.035,0.856234,0.243939,0.169922,0.023438,female
0.035223,0.86312,0.300025,0.161608,0.023438,female
0.039158,0.847855,0.231307,0.168978,0.023438,female
0.037959,0.854576,0.275261,0.172435,0.023438,female
0.041966,0.869979,0.285754,0.159537,0.023438,female
0.038261,0.851414,0.234382,0.160521,0.023438,female
0.028788,0.824167,0.201171,0.155534,0.023438,female
0.028361,0.829294,0.252113,0.146641,0.023438,female
0.048611,0.88723,0.329733,0.17313,0.023438,female
0.03511,0.832588,0.163673,0.16851,0.164063,female
0.045324,0.852324,0.208179,0.164407,0.023438,female
0.045386,0.866445,0.236552,0.163218,0.023438,female
0.053816,0.871245,0.247344,0.166963,0.023438,female
0.038829,0.850697,0.230536,0.167812,0.023438,female
0.031704,0.85555,0.230647,0.165154,0.023438,female
0.044231,0.846291,0.212338,0.181073,0.023438,female
0.033726,0.84833,0.272854,0.172028,0.023438,female
0.044228,0.875626,0.335762,0.166617,0.023438,female
0.05201,0.845371,0.223578,0.160948,0.023438,female
0.036672,0.839934,0.185345,0.158759,0.023438,female
0.031579,0.843727,0.237264,0.170511,0.023438,female
0.02654,0.831198,0.246363,0.147277,0.023438,female
0.03857,0.863126,0.305361,0.144965,0.023438,female
0.041716,0.852655,0.290756,0.162796,0.023438,female
0.048263,0.85164,0.209544,0.164033,0.023438,female
0.034911,0.878222,0.354332,0.15588,0.023438,female
0.055336,0.853759,0.219269,0.155108,0.023438,female
0.0389,0.854197,0.306358,0.154513,0.023438,female
0.022228,0.819378,0.221279,0.170952,0.023438,female
0.046248,0.858568,0.205489,0.15579,0.023438,female
0.034278,0.854939,0.233619,0.159126,0.023438,female
0.046564,0.862971,0.233394,0.156055,0.1875,female
0.029406,0.840145,0.231152,0.147787,0.023438,female
0.053598,0.880368,0.273791,0.153425,0.023438,female
0.042507,0.851809,0.208436,0.158827,0.023438,female
0.034777,0.84974,0.234021,0.149149,0.023438,female
0.05738,0.871411,0.295865,0.159269,0.023438,female
0.030099,0.838638,0.217263,0.16737,0.023438,female
0.029113,0.847902,0.267606,0.168001,0.023438,female
0.04188,0.861486,0.263261,0.157005,0.023438,female
0.04305,0.874534,0.277482,0.157433,0.023438,female
0.06131,0.874269,0.298387,0.153066,0.023438,female
0.025322,0.82936,0.223156,0.159911,0.023438,female
0.046473,0.867365,0.344913,0.165734,0.023438,female
0.038645,0.875984,0.318001,0.172191,0.023438,female
0.04766,0.856187,0.225561,0.169212,0.023438,female
0.047043,0.881652,0.340286,0.155354,0.023438,female
0.0453,0.874523,0.290729,0.165169,0.023438,female
0.038367,0.833996,0.214438,0.16049,0.023438,female
0.041546,0.852214,0.255799,0.162492,0.023438,female
0.053444,0.875198,0.312274,0.159583,0.164063,female
0.053096,0.87381,0.296574,0.156115,0.28125,female
0.060436,0.873769,0.232406,0.151211,0.164063,female
0.058218,0.843869,0.234807,0.158587,0.023438,female
0.081191,0.881478,0.258676,0.157064,0.023438,female
0.044184,0.833753,0.20975,0.165469,0.1875,female
0.031595,0.853108,0.274542,0.16193,0.023438,female
0.04414,0.856532,0.252353,0.172738,0.023438,female
0.035674,0.84123,0.214969,0.15788,0.023438,female
0.020449,0.790478,0.108849,0.17812,0.023438,female
0.02899,0.813033,0.162506,0.191421,0.234375,female
0.029227,0.804358,0.11955,0.199392,0.023438,female
0.028119,0.832175,0.266716,0.185773,0.023438,female
0.030764,0.793783,0.166359,0.192731,0.117188,female
0.026112,0.801901,0.143337,0.208406,0.023438,female
0.022508,0.797863,0.190039,0.18509,0.023438,female
0.027591,0.789733,0.117383,0.199985,0.234375,female
0.028418,0.802891,0.141311,0.19355,0.023438,female
0.020024,0.779089,0.120875,0.205629,0.023438,female
0.028571,0.821211,0.202826,0.201308,0.234375,female
0.026779,0.790452,0.117463,0.186353,0.210938,female
0.036538,0.831687,0.173383,0.193847,0.164063,female
0.032291,0.818653,0.193648,0.178594,0.023438,female
0.02836,0.819404,0.188094,0.193841,0.023438,female
0.029565,0.801324,0.142065,0.199948,0.023438,female
0.027618,0.790455,0.170228,0.185324,0.023438,female
0.027074,0.805328,0.123787,0.182939,0.023438,female
0.025903,0.806085,0.171898,0.192755,0.023438,female
0.018585,0.790047,0.13982,0.216208,0.023438,female
0.020385,0.773831,0.120572,0.198367,0.023438,female
0.025492,0.803888,0.156152,0.181727,0.234375,female
0.024313,0.785997,0.14374,0.194933,0.234375,female
0.018006,0.771167,0.100379,0.201542,0.023438,female
0.026331,0.809412,0.197423,0.204462,0.023438,female
0.030781,0.802487,0.134941,0.210202,0.023438,female
0.023333,0.777917,0.124725,0.193625,0.023438,female
0.024299,0.804146,0.179052,0.199505,0.234375,female
0.018172,0.7907,0.18899,0.196659,0.023438,female
0.024959,0.795133,0.134309,0.192559,0.234375,female
0.026536,0.772741,0.111602,0.205575,0.023438,female
0.024762,0.799588,0.138601,0.198254,0.023438,female
0.027378,0.803062,0.15379,0.199479,0.023438,female
0.034314,0.812505,0.174512,0.18507,0.164063,female
0.025688,0.800146,0.161554,0.205525,0.023438,female
0.023134,0.812433,0.206364,0.193904,0.023438,female
0.026328,0.794284,0.145934,0.193572,0.023438,female
0.024771,0.789143,0.136071,0.202872,0.234375,female
0.020488,0.793975,0.14865,0.185843,0.023438,female
0.017822,0.794259,0.222866,0.206016,0.023438,female
0.026361,0.81591,0.200592,0.189905,0.210938,female
0.019962,0.791817,0.184991,0.189976,0.234375,female
0.024592,0.782802,0.099058,0.20421,0.234375,female
0.02243,0.793963,0.132195,0.207302,0.023438,female
0.021737,0.790508,0.164982,0.204786,0.023438,female
0.020627,0.794256,0.178283,0.204378,0.023438,female
0.031442,0.811535,0.145053,0.202356,0.046875,female
0.032886,0.80027,0.117851,0.198858,0.023438,female
0.018947,0.785031,0.160801,0.199454,0.023438,female
0.023596,0.796059,0.141941,0.202037,0.023438,female
0.019813,0.798498,0.187893,0.181344,0.023438,female
0.030654,0.822157,0.190324,0.181767,0.234375,female
0.028885,0.808489,0.135079,0.197221,0.234375,female
0.026746,0.808563,0.138984,0.21299,0.023438,female
0.023579,0.809968,0.174234,0.201065,0.234375,female
0.025016,0.777533,0.129147,0.201314,0.023438,female
0.039502,0.806944,0.12217,0.20526,0.023438,female
0.017429,0.771859,0.132843,0.201158,0.023438,female
0.027601,0.805276,0.124454,0.194365,0.023438,female
0.028535,0.813883,0.1666,0.179095,0.023438,female
0.030466,0.842869,0.258286,0.147317,0.023438,female
0.056097,0.869763,0.255865,0.167975,0.023438,female
0.048941,0.845909,0.205702,0.1519,0.023438,female
0.036066,0.857719,0.310318,0.153509,0.023438,female
0.047794,0.862686,0.266461,0.156422,0.023438,female
0.038852,0.865804,0.273495,0.17465,0.023438,female
0.047651,0.835581,0.210176,0.174137,0.023438,female
0.035,0.850344,0.248815,0.172639,0.023438,female
0.041818,0.852124,0.233206,0.177727,0.210938,female
0.050998,0.865041,0.296963,0.166364,0.023438,female
0.02589,0.839817,0.295163,0.165369,0.023438,female
0.046599,0.849314,0.210376,0.172656,0.023438,female
0.05142,0.840031,0.249323,0.170579,0.210938,female
0.060031,0.880201,0.311898,0.158242,0.023438,female
0.038583,0.852741,0.283991,0.158021,0.023438,female
0.032153,0.837255,0.238273,0.175117,0.023438,female
0.033835,0.850455,0.254008,0.161833,0.023438,female
0.046746,0.86593,0.231703,0.151086,0.023438,female
0.029647,0.835137,0.251416,0.168405,0.023438,female
0.055,0.873944,0.265896,0.152077,0.023438,female
0.046081,0.862092,0.200869,0.15454,0.210938,female
0.032586,0.85964,0.290706,0.162562,0.234375,female
0.043117,0.862945,0.303689,0.162562,0.023438,female
0.048815,0.87589,0.296413,0.163228,0.023438,female
0.042692,0.864995,0.296586,0.158967,0.023438,female
0.05082,0.881766,0.313876,0.160033,0.023438,female
0.03277,0.859346,0.268131,0.166117,0.023438,female
0.043846,0.866567,0.273318,0.160681,0.210938,female
0.037288,0.863154,0.264336,0.169417,0.1875,female
0.04562,0.884414,0.313562,0.128409,0.210938,female
0.051646,0.860193,0.24216,0.170176,0.023438,female
0.036303,0.843977,0.263506,0.174494,0.09375,female
0.037223,0.865917,0.299925,0.167198,0.023438,female
0.050137,0.881385,0.308087,0.151118,0.023438,female
0.049072,0.879,0.30322,0.174942,0.023438,female
0.047532,0.885152,0.301116,0.14243,0.023438,female
0.056386,0.893251,0.391982,0.170924,0.023438,female
0.047575,0.85971,0.235183,0.161002,0.023438,female
0.047308,0.88204,0.344585,0.157491,0.1875,female
0.039053,0.865154,0.286841,0.171381,0.234375,female
0.038657,0.872173,0.30995,0.156229,0.023438,female
0.037471,0.869007,0.279458,0.144865,0.023438,female
0.052249,0.854193,0.240463,0.163817,0.210938,female
0.030862,0.836836,0.211029,0.188364,0.023438,female
0.042453,0.847204,0.259958,0.192886,0.023438,female
0.058652,0.862582,0.225758,0.140487,0.023438,female
0.048425,0.857387,0.269062,0.154901,0.234375,female
0.03993,0.890353,0.48907,0.158807,0.023438,female
0.038072,0.830987,0.200364,0.177252,0.023438,female
0.056096,0.868537,0.272685,0.15774,0.023438,female
0.043041,0.835501,0.247203,0.17204,0.023438,female
0.034453,0.825663,0.143724,0.193043,0.023438,female
0.039351,0.860481,0.280423,0.15722,0.1875,female
0.042326,0.864969,0.292408,0.146622,0.023438,female
0.031,0.816689,0.185503,0.170736,0.023438,female
0.047532,0.8558,0.220985,0.150455,0.023438,female
0.041702,0.855814,0.219878,0.174568,0.023438,female
0.027783,0.839023,0.237666,0.161337,0.023438,female
0.046295,0.831325,0.182618,0.190998,0.023438,female
0.052267,0.834911,0.193386,0.17557,0.210938,female
0.075683,0.933553,0.539136,0.155756,0.007813,female
0.097181,0.943016,0.610966,0.112939,0.007813,female
0.140728,0.943685,0.654823,0.172746,0.007813,female
0.060521,0.92336,0.532136,0.171227,0.007813,female
0.063161,0.92428,0.542349,0.183937,0.0625,female
0.065734,0.937704,0.585049,0.166442,0.015625,female
0.030027,0.883468,0.431956,0.175446,0.007813,female
0.056949,0.926892,0.584856,0.177782,0.1875,female
0.047695,0.918364,0.509291,0.171573,0.007813,female
0.083498,0.938221,0.543523,0.169398,0.007813,female
0.070186,0.932738,0.52896,0.162058,0.007813,female
0.056915,0.929345,0.526608,0.155794,0.007813,female
0.062968,0.932496,0.571465,0.163509,0.007813,female
0.080373,0.951338,0.65437,0.145143,0.007813,female
0.077886,0.94143,0.628005,0.158043,0.007813,female
0.06058,0.929483,0.500622,0.161211,0.007813,female
0.061036,0.923166,0.48829,0.128825,0.007813,female
0.03403,0.862096,0.201982,0.171545,0.007813,female
0.053671,0.888007,0.208745,0.168331,0.007813,female
0.043385,0.880225,0.214059,0.160906,0.007813,female
0.061566,0.872621,0.193631,0.166203,0.007813,female
0.05487,0.868743,0.172811,0.185145,0.007813,female
0.041743,0.872256,0.217081,0.156298,0.164063,female
0.042124,0.877549,0.184104,0.159738,0.164063,female
0.056291,0.888897,0.201543,0.160003,0.1875,female
0.039155,0.863495,0.155702,0.169428,0.164063,female
0.036129,0.870433,0.229825,0.156479,0.164063,female
0.060607,0.928605,0.560075,0.147448,0.007813,female
0.040152,0.911947,0.486617,0.161225,0.007813,female
0.072449,0.948074,0.647675,0.148569,0.007813,female
0.081583,0.940317,0.559499,0.158309,0.007813,female
0.210623,0.780819,0.341454,0.169323,0.007813,female
0.205693,0.785192,0.360357,0.162348,0.007813,female
0.179911,0.866899,0.591102,0.153273,0.007813,female
0.207512,0.79001,0.405432,0.15238,0.007813,female
0.205634,0.79678,0.38427,0.15651,0.007813,female
0.064283,0.934345,0.554661,0.143234,0.004883,female
0.084725,0.94078,0.580159,0.144872,0.234375,female
0.082202,0.942334,0.595389,0.139502,0.161133,female
0.052243,0.932671,0.562477,0.115925,0.175781,female
0.047871,0.922054,0.525875,0.150452,0.004883,female
0.089283,0.940395,0.557228,0.135355,0.136719,female
0.050858,0.926989,0.526384,0.151875,0.166016,female
0.060213,0.940775,0.589737,0.149658,0.004883,female
0.053711,0.910222,0.492689,0.14149,0.004883,female
0.090007,0.935187,0.584647,0.135855,0.449219,female
0.088704,0.930061,0.56315,0.13303,0.141602,female
0.059726,0.924344,0.540683,0.150336,0.170898,female
0.042224,0.902582,0.450486,0.144369,0.146484,female
0.063407,0.931996,0.51161,0.13971,0.004883,female
0.059083,0.934044,0.534609,0.145856,0.141602,female
0.048981,0.925445,0.52608,0.155392,0.004883,female
0.066209,0.918979,0.512841,0.135526,0.004883,female
0.07209,0.936144,0.535613,0.137542,0.141602,female
0.060632,0.92353,0.541465,0.143245,0.063477,female
0.045333,0.917217,0.506877,0.166015,0.004883,female
0.082455,0.91211,0.480629,0.139934,0.073242,female
0.078144,0.926842,0.526631,0.134113,0.004883,female
0.109681,0.932428,0.551025,0.136662,0.043945,female
0.108517,0.925782,0.53798,0.13769,0.004883,female
0.07963,0.929118,0.517921,0.127715,0.151367,female
0.084141,0.919471,0.492837,0.150189,0.15625,female
0.063768,0.919476,0.493408,0.149622,0.004883,female
0.054048,0.918257,0.517282,0.156894,0.249023,female
0.050133,0.919472,0.495744,0.138407,0.004883,female
0.08138,0.928106,0.545128,0.135003,0.004883,female
0.063009,0.924981,0.528634,0.144304,0.004883,female
0.039707,0.911315,0.486271,0.157396,0.004883,female
0.052791,0.930508,0.547038,0.136772,0.146484,female
0.054877,0.926974,0.535,0.141369,0.092773,female
0.052197,0.932153,0.557516,0.147864,0.166016,female
0.061162,0.942704,0.60726,0.144968,0.185547,female
0.067489,0.934106,0.559059,0.124913,0.136719,female
0.080309,0.935866,0.540434,0.128417,0.136719,female
0.057411,0.932139,0.528627,0.151862,0.161133,female
0.041187,0.907315,0.493212,0.15366,0.15625,female
0.048455,0.927276,0.517361,0.132835,0.170898,female
0.071667,0.934892,0.568876,0.151881,0.029297,female
0.096306,0.942621,0.586907,0.127532,0.004883,female
0.082551,0.942914,0.605475,0.152389,0.400391,female
0.047814,0.920023,0.500975,0.148144,0.004883,female
0.06322,0.934317,0.535247,0.142308,0.058594,female
0.070888,0.934799,0.564338,0.126736,0.161133,female
0.053652,0.924598,0.523621,0.151033,0.146484,female
0.063383,0.925644,0.527951,0.141753,0.004883,female
0.092277,0.94078,0.601456,0.138362,0.209961,female
0.082906,0.933887,0.568803,0.14629,0.195313,female
0.048494,0.923231,0.547512,0.156659,0.15625,female
0.016733,0.83107,0.28989,0.190996,0.195313,female
0.019166,0.824882,0.265764,0.19839,0.200195,female
0.023116,0.849017,0.291601,0.201443,0.004883,female
0.0217,0.850419,0.309724,0.216426,0.209961,female
0.024949,0.842727,0.264958,0.18768,0.19043,female
0.027928,0.84715,0.257366,0.186564,0.195313,female
0.022434,0.844056,0.280313,0.189193,0.004883,female
0.033445,0.865151,0.290151,0.220863,0.219727,female
0.014558,0.81776,0.266519,0.195991,0.205078,female
0.020575,0.825536,0.257367,0.19651,0.200195,female
0.025227,0.835735,0.25957,0.216266,0.205078,female
0.03098,0.856792,0.265931,0.203147,0.200195,female
0.021675,0.823883,0.270735,0.189247,0.195313,female
0.023586,0.829153,0.242797,0.203806,0.004883,female
0.027966,0.853565,0.293609,0.185862,0.004883,female
0.038257,0.868693,0.256959,0.223417,0.214844,female
0.015491,0.812469,0.283567,0.185932,0.180664,female
0.024522,0.846739,0.284921,0.188497,0.195313,female
0.025247,0.852101,0.269408,0.217257,0.214844,female
0.026951,0.855689,0.28619,0.209672,0.209961,female
0.023333,0.855257,0.336562,0.170643,0.170898,female
0.015111,0.824379,0.274805,0.193415,0.200195,female
0.031186,0.855921,0.264527,0.20613,0.004883,female
0.022602,0.842423,0.276297,0.216739,0.209961,female
0.017082,0.824595,0.257017,0.186967,0.200195,female
0.033833,0.828776,0.204422,0.203335,0.195313,female
0.018154,0.834913,0.248627,0.214654,0.214844,female
0.04653,0.861555,0.205353,0.220893,0.205078,female
0.018017,0.823976,0.268152,0.195465,0.087891,female
0.021236,0.823855,0.212849,0.206317,0.200195,female
0.0209,0.821883,0.204368,0.218888,0.209961,female
0.027813,0.853013,0.247078,0.204827,0.146484,female
0.020719,0.830837,0.289265,0.19101,0.185547,female
0.037946,0.88016,0.324544,0.191724,0.068359,female
0.025532,0.852317,0.284384,0.186734,0.195313,female
0.040769,0.874846,0.302783,0.209385,0.068359,female
0.019317,0.833039,0.280385,0.199437,0.195313,female
0.021649,0.849942,0.311937,0.198408,0.195313,female
0.023652,0.851043,0.293635,0.198551,0.195313,female
0.03634,0.862333,0.274871,0.237636,0.004883,female
0.020563,0.852752,0.330338,0.189033,0.200195,female
0.02713,0.855123,0.291616,0.206608,0.205078,female
0.022482,0.849119,0.30155,0.198476,0.205078,female
0.039281,0.881432,0.309006,0.231135,0.004883,female
0.023318,0.827978,0.252507,0.198488,0.004883,female
0.030224,0.849874,0.261366,0.206274,0.195313,female
0.02067,0.834651,0.29494,0.181239,0.004883,female
0.035082,0.864677,0.265532,0.205063,0.209961,female
0.022632,0.842221,0.288953,0.185632,0.185547,female
0.029102,0.857502,0.282201,0.191391,0.195313,female
0.029483,0.869387,0.316784,0.194414,0.185547,female
0.030053,0.853506,0.263025,0.216284,0.195313,female
0.032469,0.876741,0.478112,0.153258,0.058594,female
0.036077,0.882357,0.479696,0.148969,0.014648,female
0.036799,0.883806,0.497153,0.15656,0.102539,female
0.031092,0.890247,0.48911,0.15067,0.048828,female
0.033707,0.888431,0.474346,0.147799,0.166016,female
0.027982,0.876582,0.444452,0.149344,0.161133,female
0.026051,0.880557,0.449045,0.157794,0.166016,female
0.027195,0.886166,0.482009,0.154721,0.166016,female
0.025407,0.870409,0.459881,0.163486,0.170898,female
0.02338,0.868043,0.444252,0.159227,0.166016,female
0.025712,0.873642,0.456117,0.162528,0.166016,female
0.021259,0.868295,0.441276,0.15949,0.166016,female
0.021881,0.864166,0.414561,0.167241,0.166016,female
0.020169,0.862511,0.412988,0.159286,0.053711,female
0.023261,0.867255,0.426469,0.154156,0.166016,female
0.030061,0.881644,0.477602,0.157224,0.063477,female
0.028146,0.874049,0.47142,0.161545,0.170898,female
