@relation 'voice-weka.filters.unsupervised.attribute.Remove-V-R2-6,10,13,19,21'

@attribute sd numeric
@attribute median numeric
@attribute Q25 numeric
@attribute Q75 numeric
@attribute IQR numeric
@attribute sfm numeric
@attribute meanfun numeric
@attribute dfrange numeric
@attribute label {male,female}

@data
0.060825,0.21,0.14293,0.253953,0.111023,0.38886,0.130017,11.367188,male
0.053962,0.199379,0.151586,0.246207,0.094621,0.327491,0.134786,8.742188,male
0.059887,0.220802,0.140851,0.245978,0.105128,0.375769,0.119049,11.039063,male
0.057833,0.190595,0.143048,0.229608,0.08656,0.482851,0.137189,6.398438,male
0.060897,0.168465,0.149488,0.224232,0.074744,0.528765,0.136946,3.632813,male
0.05974,0.226114,0.14665,0.255786,0.109135,0.357593,0.133017,6.703125,male
0.058442,0.218383,0.151034,0.255926,0.104893,0.337028,0.125785,9.84375,male
0.06094,0.218408,0.141013,0.253256,0.112243,0.421471,0.144152,5.71875,male
0.059408,0.210385,0.147308,0.249615,0.102308,0.432531,0.126553,5.789063,male
0.058981,0.222475,0.14901,0.258515,0.109505,0.337848,0.124146,5.953125,male
0.057479,0.226964,0.159109,0.250752,0.091643,0.341054,0.128239,4.265625,male
0.056171,0.223184,0.161345,0.252377,0.091031,0.320214,0.12304,11.460938,male
0.059136,0.2163,0.126,0.2408,0.1148,0.392967,0.110624,9.164063,male
0.060833,0.188243,0.131959,0.24973,0.11777,0.408695,0.130035,6.234375,male
0.056058,0.21494,0.146506,0.239518,0.093012,0.321172,0.113894,2.953125,male
0.054545,0.207123,0.133767,0.233973,0.100205,0.338377,0.12519,4.992188,male
0.059125,0.213403,0.128819,0.245972,0.117153,0.371407,0.134224,14.554688,male
0.057396,0.202273,0.136818,0.238182,0.101364,0.396078,0.135571,6.257813,male
0.05322,0.203671,0.129644,0.222849,0.093205,0.339382,0.125153,6.023438,male
0.057047,0.20566,0.129984,0.239046,0.109062,0.353393,0.116158,1.617188,male
0.056685,0.218593,0.140193,0.248331,0.108138,0.302582,0.12405,7.664063,male
0.062187,0.19723,0.131959,0.254459,0.1225,0.392266,0.125472,5.0625,male
0.055248,0.210461,0.133092,0.23625,0.103158,0.348257,0.123986,7.851563,male
0.055987,0.211377,0.133434,0.232557,0.099123,0.33088,0.133929,7.992188,male
0.057716,0.217628,0.137756,0.240513,0.102756,0.369606,0.124894,8.460938,male
0.059108,0.211524,0.136951,0.250921,0.11397,0.372746,0.12032,6.210938,male
0.059419,0.210953,0.129622,0.241452,0.111831,0.389962,0.125343,4.59375,male
0.057609,0.217386,0.138016,0.243843,0.105827,0.322959,0.138659,7.992188,male
0.057469,0.192716,0.122716,0.233765,0.111049,0.382121,0.120722,4.78125,male
0.05855,0.208158,0.136776,0.239013,0.102237,0.324772,0.138987,6.351563,male
0.053286,0.215434,0.143196,0.233333,0.090137,0.264242,0.133339,5.25,male
0.057873,0.201081,0.129189,0.235135,0.105946,0.385365,0.128077,6.445313,male
0.05522,0.203434,0.135326,0.23682,0.101494,0.367568,0.134417,6.445313,male
0.05564,0.170887,0.145485,0.226309,0.080825,0.427925,0.130937,6.421875,male
0.060888,0.214694,0.135102,0.250612,0.11551,0.387203,0.133846,6.070313,male
0.055352,0.217261,0.137095,0.237012,0.099917,0.268735,0.12436,4.570313,male
0.058724,0.217778,0.135453,0.246496,0.111043,0.316278,0.141119,9.375,male
0.05798,0.21551,0.130612,0.240408,0.109796,0.300784,0.124402,7.992188,male
0.057151,0.207755,0.128571,0.237959,0.109388,0.316783,0.121535,5.25,male
0.057035,0.209365,0.124501,0.231216,0.106715,0.3334,0.127889,6.1875,male
0.057378,0.221383,0.133981,0.244411,0.11043,0.256309,0.120554,5.789063,male
0.056983,0.211034,0.14069,0.23908,0.098391,0.353041,0.123836,5.414063,male
0.057408,0.213292,0.130345,0.241379,0.111034,0.316256,0.120371,5.132813,male
0.058942,0.197333,0.139733,0.251733,0.112,0.367184,0.111458,3.9375,male
0.056155,0.199287,0.120654,0.225498,0.104844,0.379893,0.126774,3.820313,male
0.057938,0.217733,0.131363,0.246255,0.114892,0.319752,0.121207,5.132813,male
0.058005,0.197949,0.135385,0.231795,0.09641,0.403566,0.117747,8.601563,male
0.059244,0.213287,0.131965,0.244452,0.112487,0.318986,0.125576,3.773438,male
0.056051,0.214439,0.130211,0.224,0.093789,0.266642,0.132016,7.757813,male
0.057834,0.214406,0.134126,0.245734,0.111608,0.291057,0.124676,21.492188,male
0.054728,0.208095,0.145714,0.24,0.094286,0.325613,0.119274,5.296875,male
0.055071,0.204514,0.142633,0.236991,0.094357,0.348963,0.126507,3.492188,male
0.05726,0.209365,0.142287,0.246461,0.104174,0.349812,0.125493,5.085938,male
0.058855,0.221912,0.138865,0.251864,0.112998,0.320267,0.122073,8.0625,male
0.056171,0.220889,0.130667,0.237333,0.106667,0.276504,0.129463,5.601563,male
0.05833,0.194059,0.130297,0.237624,0.107327,0.390463,0.119594,2.929688,male
0.05883,0.212555,0.135401,0.248832,0.113431,0.300151,0.130253,8.226563,male
0.058293,0.206029,0.13342,0.245511,0.112091,0.387348,0.127914,3.28125,male
0.058959,0.217333,0.143111,0.252,0.108889,0.363369,0.139322,4.945313,male
0.058645,0.213084,0.131215,0.245234,0.114019,0.344199,0.124478,5.859375,male
0.060561,0.220146,0.139795,0.257042,0.117247,0.33425,0.12914,7.992188,male
0.057401,0.210658,0.136489,0.230846,0.094357,0.326233,0.131099,4.125,male
0.05312,0.199095,0.15407,0.21809,0.06402,0.391769,0.141497,7.5,male
0.060483,0.220634,0.137429,0.253823,0.116394,0.321622,0.13574,4.195313,male
0.055813,0.202613,0.136482,0.228643,0.092161,0.298507,0.132548,3.234375,male
0.060286,0.205541,0.134204,0.245223,0.111019,0.364269,0.130279,6.796875,male
0.058861,0.210108,0.12641,0.239445,0.113035,0.319884,0.123877,2.367188,male
0.062084,0.217325,0.133881,0.255523,0.121642,0.312727,0.123837,4.101563,male
0.057016,0.202868,0.13683,0.241434,0.104604,0.353845,0.143059,5.25,male
0.060364,0.197474,0.132632,0.237632,0.105,0.479158,0.129221,5.296875,male
0.056132,0.190211,0.138228,0.239241,0.101013,0.312039,0.124497,5.367188,male
0.061596,0.204,0.137333,0.250667,0.113333,0.373547,0.11822,5.296875,male
0.058998,0.162857,0.137959,0.237551,0.099592,0.414762,0.137282,4.851563,male
0.061894,0.219228,0.134598,0.257042,0.122444,0.316993,0.124137,8.226563,male
0.063133,0.207217,0.136575,0.256024,0.11945,0.425155,0.129447,17.484375,male
0.060012,0.19043,0.138871,0.247634,0.108763,0.375117,0.137188,8.132813,male
0.063908,0.166678,0.124654,0.227116,0.102462,0.543193,0.135787,3.679688,male
0.06815,0.160749,0.127551,0.241997,0.114446,0.599018,0.133196,21.84375,male
0.062837,0.219962,0.135484,0.259279,0.123795,0.322955,0.127262,8.976563,male
0.060262,0.171698,0.139472,0.254113,0.114642,0.32003,0.12019,5.203125,male
0.056614,0.173793,0.128897,0.230276,0.101379,0.36238,0.1264,8.695313,male
0.054442,0.173265,0.13641,0.239795,0.103385,0.342237,0.134925,3.257813,male
0.058971,0.200392,0.129935,0.243399,0.113464,0.387035,0.11768,5.625,male
0.05645,0.164267,0.148089,0.210726,0.062637,0.455424,0.145813,8.859375,male
0.065304,0.183913,0.138696,0.262174,0.123478,0.396902,0.147963,9.445313,male
0.055903,0.189562,0.142044,0.235547,0.093504,0.444776,0.128891,8.90625,male
0.057107,0.200459,0.130158,0.240631,0.110473,0.387642,0.121053,7.898438,male
0.060316,0.195537,0.138072,0.242975,0.104904,0.374225,0.133092,8.695313,male
0.062669,0.160372,0.138266,0.244458,0.106192,0.478171,0.142627,8.976563,male
0.062973,0.195564,0.137276,0.259844,0.122568,0.280634,0.12861,1.851563,male
0.064755,0.167383,0.137686,0.243747,0.106061,0.536623,0.127216,9,male
0.063862,0.160066,0.139769,0.252784,0.113015,0.422546,0.137665,9.09375,male
0.05842,0.221317,0.139721,0.253733,0.114012,0.297487,0.121381,8.484375,male
0.063001,0.221946,0.137544,0.264817,0.127273,0.261759,0.12361,7.40625,male
0.06875,0.173373,0.126777,0.245157,0.118381,0.62313,0.127634,8.859375,male
0.059432,0.217778,0.133086,0.24716,0.114074,0.31571,0.117966,8.296875,male
0.066958,0.172956,0.135788,0.239363,0.103575,0.608689,0.138419,8.554688,male
0.0523,0.169105,0.147011,0.225615,0.078604,0.390899,0.134166,8.390625,male
0.066605,0.213871,0.138954,0.264096,0.125142,0.399076,0.146308,9.65625,male
0.063315,0.176532,0.134851,0.241751,0.1069,0.552206,0.124913,8.625,male
0.061567,0.199111,0.138963,0.248474,0.109511,0.439954,0.140013,8.765625,male
0.058097,0.217233,0.140736,0.245184,0.104448,0.334492,0.137307,10.242188,male
0.060901,0.191905,0.142688,0.251049,0.10836,0.462239,0.14326,9.960938,male
0.064872,0.170708,0.13734,0.255337,0.117997,0.443069,0.144218,8.4375,male
0.059244,0.201832,0.135657,0.246499,0.110842,0.357517,0.129154,8.179688,male
0.061889,0.177158,0.137373,0.243217,0.105845,0.471991,0.132252,12.515625,male
0.066113,0.183763,0.141037,0.258844,0.117807,0.409281,0.141515,9.726563,male
0.063799,0.178311,0.140946,0.256351,0.115405,0.416642,0.117274,9.117188,male
0.062776,0.182326,0.134709,0.241337,0.106628,0.494107,0.125217,8.648438,male
0.061937,0.191118,0.134474,0.256053,0.121579,0.398394,0.129164,8.789063,male
0.057748,0.203681,0.139752,0.240354,0.100602,0.322392,0.12791,8.929688,male
0.061142,0.168152,0.14,0.246522,0.106522,0.41108,0.128691,10.265625,male
0.055536,0.163516,0.141978,0.231209,0.089231,0.474086,0.129256,8.414063,male
0.065589,0.17023,0.137213,0.250842,0.113629,0.459133,0.131644,8.53125,male
0.067481,0.205838,0.131171,0.253766,0.122595,0.443123,0.135909,7.265625,male
0.062116,0.191444,0.132578,0.251846,0.119269,0.369563,0.122926,8.460938,male
0.061781,0.172628,0.142545,0.261025,0.118479,0.299349,0.134915,4.96875,male
0.061626,0.211119,0.136039,0.256581,0.120541,0.314099,0.128868,7.898438,male
0.058817,0.181291,0.138778,0.244328,0.10555,0.374105,0.130998,4.570313,male
0.070863,0.175456,0.128046,0.243531,0.115485,0.489821,0.134689,3.703125,male
0.060498,0.17048,0.137761,0.249692,0.111931,0.341307,0.124774,10.453125,male
0.064816,0.188724,0.140661,0.262362,0.121701,0.386817,0.13522,14.085938,male
0.062717,0.21302,0.126824,0.243765,0.116941,0.424104,0.127738,7.6875,male
0.059315,0.196272,0.138641,0.251184,0.112544,0.326584,0.130075,4.734375,male
0.061011,0.212064,0.133995,0.251099,0.117105,0.361605,0.126353,9.046875,male
0.066319,0.213032,0.133936,0.26049,0.126554,0.432467,0.127859,9.796875,male
0.061238,0.204568,0.134056,0.252123,0.118067,0.335152,0.129052,5.132813,male
0.065905,0.185009,0.136767,0.253641,0.116874,0.525566,0.138961,8.789063,male
0.058618,0.166263,0.137725,0.25353,0.115805,0.316551,0.141445,10.101563,male
0.060943,0.175288,0.140767,0.247781,0.107014,0.480653,0.149394,8.8125,male
0.059702,0.184081,0.139647,0.24262,0.102972,0.375057,0.124732,10.570313,male
0.068175,0.174954,0.127373,0.245229,0.117856,0.578647,0.136595,8.882813,male
0.073347,0.167372,0.114872,0.234231,0.119359,0.65441,0.123996,8.273438,male
0.056713,0.181202,0.145393,0.252388,0.106995,0.406953,0.138214,7.828125,male
0.062405,0.203423,0.133423,0.254631,0.121208,0.317501,0.133305,5.929688,male
0.060114,0.177602,0.142337,0.248134,0.105797,0.395124,0.136318,5.085938,male
0.062611,0.196265,0.139432,0.258024,0.118593,0.302192,0.14418,5.109375,male
0.061388,0.239763,0.137304,0.2576,0.120296,0.268398,0.135326,8.4375,male
0.055517,0.173433,0.143343,0.247403,0.10406,0.310713,0.132416,6.539063,male
0.061713,0.229059,0.138068,0.261731,0.123664,0.242838,0.132593,18.9375,male
0.05908,0.206392,0.142526,0.257268,0.114742,0.29328,0.136393,8.34375,male
0.063681,0.239343,0.135758,0.257374,0.121616,0.250528,0.136432,9.257813,male
0.062926,0.176842,0.139116,0.263495,0.124379,0.294051,0.126847,8.648438,male
0.063773,0.24884,0.139122,0.267712,0.128589,0.196291,0.130532,18.09375,male
0.063253,0.209385,0.139122,0.262434,0.123312,0.333158,0.13978,7.6875,male
0.061826,0.180684,0.139202,0.257664,0.118462,0.30933,0.137508,8.390625,male
0.061714,0.245361,0.141082,0.259794,0.118711,0.255485,0.134642,8.882813,male
0.062682,0.189796,0.14,0.261633,0.121633,0.319809,0.133422,10.710938,male
0.061718,0.230612,0.141224,0.264082,0.122857,0.231793,0.129353,11.109375,male
0.062649,0.240117,0.139383,0.261909,0.122526,0.27415,0.120237,2.648438,male
0.062122,0.186118,0.141318,0.261882,0.120565,0.214173,0.130808,8.15625,male
0.06035,0.167518,0.139799,0.252281,0.112482,0.389373,0.141512,6.234375,male
0.060208,0.240289,0.137771,0.255687,0.117916,0.265558,0.12727,4.546875,male
0.061353,0.238038,0.140381,0.266267,0.125886,0.274106,0.122592,6.398438,male
0.056149,0.185847,0.146851,0.255056,0.108206,0.253102,0.136883,8.765625,male
0.062099,0.230612,0.139184,0.26,0.120816,0.237839,0.143045,6.632813,male
0.061103,0.236162,0.130101,0.251717,0.121616,0.307228,0.13445,4.78125,male
0.061862,0.1847,0.137504,0.262301,0.124797,0.271367,0.12626,8.929688,male
0.063505,0.215448,0.133627,0.259442,0.125815,0.280106,0.13018,8.507813,male
0.062437,0.174347,0.132166,0.248666,0.116499,0.403093,0.120269,7.617188,male
0.060773,0.237143,0.133469,0.251837,0.118367,0.234357,0.128111,4.546875,male
0.06175,0.198131,0.134953,0.250093,0.11514,0.346877,0.137262,5.25,male
0.06256,0.240105,0.133595,0.257307,0.123712,0.302392,0.13375,9.070313,male
0.060369,0.194859,0.137806,0.258056,0.120251,0.217783,0.130345,1.6875,male
0.064532,0.235215,0.133602,0.261559,0.127957,0.288968,0.127005,4.101563,male
0.059249,0.184405,0.136916,0.250396,0.11348,0.318025,0.13648,4.828125,male
0.060703,0.229969,0.129906,0.248401,0.118495,0.236075,0.127057,7.3125,male
0.062551,0.233775,0.133369,0.258403,0.125034,0.283257,0.121069,8.4375,male
0.06188,0.21397,0.138328,0.254925,0.116597,0.267148,0.127932,4.59375,male
0.061346,0.219346,0.147629,0.266649,0.119019,0.290092,0.13347,5.109375,male
0.062672,0.184885,0.138931,0.259338,0.120407,0.346798,0.135179,3.820313,male
0.062786,0.230064,0.135987,0.259045,0.123057,0.258167,0.12098,3.492188,male
0.059589,0.221934,0.130025,0.248295,0.11827,0.314705,0.125406,5.367188,male
0.060471,0.190784,0.137255,0.252092,0.114837,0.330229,0.134378,3.9375,male
0.059756,0.205847,0.134935,0.248799,0.113864,0.294635,0.135167,4.96875,male
0.065705,0.19134,0.133748,0.25954,0.125792,0.40305,0.126159,4.992188,male
0.060883,0.207222,0.136236,0.250602,0.114366,0.358281,0.13505,10.054688,male
0.060936,0.232316,0.137711,0.25673,0.119019,0.284037,0.138274,2.742188,male
0.062071,0.226297,0.131725,0.250953,0.119228,0.316973,0.132837,9.679688,male
0.060291,0.232137,0.135214,0.25208,0.116866,0.272308,0.135528,4.992188,male
0.062354,0.233126,0.13523,0.2576,0.12237,0.273485,0.134594,11.25,male
0.061698,0.238562,0.136321,0.256763,0.120443,0.239342,0.121552,10.429688,male
0.062765,0.206083,0.136585,0.256298,0.119713,0.273607,0.123262,7.265625,male
0.057322,0.164657,0.142925,0.254925,0.112,0.243627,0.132001,2.132813,male
0.063197,0.199937,0.137125,0.258325,0.121201,0.275471,0.132247,11.882813,male
0.063697,0.175053,0.138938,0.26258,0.123642,0.331613,0.140195,5.367188,male
0.062932,0.235652,0.136522,0.263043,0.126522,0.291567,0.125847,4.710938,male
0.064012,0.229194,0.139247,0.263441,0.124194,0.309447,0.128287,5.0625,male
0.061342,0.23621,0.135845,0.258904,0.123059,0.222309,0.125374,2.789063,male
0.062147,0.230316,0.137684,0.258105,0.120421,0.277665,0.134514,3.210938,male
0.061946,0.177634,0.135108,0.258925,0.123817,0.287794,0.121186,5.132813,male
0.063089,0.234866,0.136239,0.258269,0.12203,0.269621,0.128464,4.429688,male
0.061938,0.235921,0.136243,0.255957,0.119714,0.312363,0.136018,7.945313,male
0.062278,0.195932,0.13322,0.247797,0.114576,0.350616,0.127213,4.359375,male
0.062801,0.167217,0.135497,0.249846,0.11435,0.424355,0.127224,4.945313,male
0.06123,0.191111,0.134603,0.246667,0.112063,0.322658,0.131092,15.679688,male
0.062272,0.163361,0.131219,0.242556,0.111337,0.401104,0.133067,4.242188,male
0.055964,0.20132,0.125506,0.235085,0.109579,0.396274,0.128063,2.648438,male
0.064746,0.177028,0.126599,0.231688,0.105088,0.610953,0.141806,6.140625,male
0.065966,0.192868,0.129612,0.247442,0.117829,0.463187,0.131363,4.265625,male
0.055862,0.163608,0.142745,0.228026,0.085281,0.450082,0.130231,3.796875,male
0.055299,0.1642,0.12799,0.229449,0.10146,0.416364,0.141236,5.226563,male
0.061105,0.178399,0.129093,0.235475,0.106382,0.49426,0.118432,3.914063,male
0.052122,0.169406,0.137443,0.207443,0.07,0.466363,0.129677,4.359375,male
0.059767,0.176699,0.129398,0.239767,0.110369,0.487553,0.137259,6.09375,male
0.066408,0.152727,0.130057,0.23267,0.102614,0.506057,0.122479,6.28125,male
0.058749,0.198392,0.122412,0.23807,0.115658,0.386429,0.12781,7.21875,male
0.052313,0.19837,0.138245,0.224702,0.086458,0.352112,0.139465,4.289063,male
0.060976,0.222409,0.129959,0.251204,0.121245,0.299102,0.126705,3.609375,male
0.052912,0.185812,0.142883,0.222014,0.07913,0.375796,0.12396,7.992188,male
0.057818,0.211958,0.131189,0.239371,0.108182,0.319621,0.131797,4.476563,male
0.056133,0.188884,0.140333,0.23943,0.099097,0.381328,0.128803,7.78125,male
0.059757,0.208077,0.116154,0.228846,0.112692,0.330104,0.125719,7.757813,male
0.055988,0.17274,0.123329,0.22175,0.098422,0.448642,0.128454,4.101563,male
0.056747,0.1751,0.136011,0.229345,0.093333,0.494148,0.13398,4.289063,male
0.062114,0.180254,0.129669,0.223715,0.094046,0.585704,0.135104,4.429688,male
0.062272,0.203605,0.126173,0.245086,0.118914,0.464591,0.115078,4.898438,male
0.054704,0.180149,0.141456,0.238811,0.097355,0.350318,0.124294,4.5,male
0.058498,0.198462,0.119231,0.232308,0.113077,0.381048,0.118863,6.632813,male
0.056116,0.161967,0.140293,0.232259,0.091967,0.417513,0.13091,8.085938,male
0.062239,0.184941,0.119841,0.236724,0.116882,0.465292,0.136572,11.109375,male
0.059629,0.163738,0.13757,0.234393,0.096822,0.468433,0.139198,5.554688,male
0.064114,0.197462,0.1261,0.243316,0.117216,0.474111,0.125775,3.351563,male
0.06303,0.199111,0.121956,0.236859,0.114904,0.431142,0.12188,9.328125,male
0.057178,0.200376,0.139835,0.237227,0.097391,0.431851,0.13926,3.726563,male
0.068648,0.183218,0.129154,0.25497,0.125816,0.508129,0.128333,4.3125,male
0.063816,0.212788,0.128999,0.251668,0.12267,0.320133,0.128717,5.835938,male
0.067336,0.179407,0.120296,0.236444,0.116148,0.614718,0.138121,4.242188,male
0.062283,0.160786,0.125633,0.240568,0.114934,0.392966,0.127776,3.867188,male
0.054721,0.171089,0.135842,0.225347,0.089505,0.409185,0.131455,2.929688,male
0.053487,0.164044,0.138806,0.223727,0.084921,0.355975,0.127353,4.734375,male
0.065063,0.197666,0.119497,0.239314,0.119817,0.499576,0.133699,3.492188,male
0.060248,0.162157,0.131958,0.23109,0.099132,0.441528,0.133257,3.75,male
0.070268,0.164293,0.121717,0.231413,0.109696,0.619949,0.136562,4.429688,male
0.068501,0.157062,0.128548,0.236995,0.108447,0.561159,0.126811,4.007813,male
0.061399,0.199084,0.131788,0.249957,0.118169,0.367496,0.120702,2.085938,male
0.082745,0.129262,0.073343,0.24191,0.168567,0.586565,0.14554,4.101563,male
0.072989,0.146774,0.102903,0.214839,0.111935,0.702967,0.132566,4.382813,male
0.068207,0.201083,0.129745,0.252803,0.123057,0.428977,0.129494,4.242188,male
0.064323,0.215548,0.126471,0.250206,0.123735,0.394867,0.128817,4.921875,male
0.057813,0.15838,0.129521,0.226405,0.096883,0.37102,0.114881,8.882813,male
0.058489,0.207701,0.124537,0.237373,0.112836,0.368383,0.133292,3.773438,male
0.067867,0.20665,0.122368,0.24932,0.126952,0.439173,0.125611,4.476563,male
0.076477,0.189526,0.118162,0.251532,0.13337,0.584654,0.130735,3.046875,male
0.070829,0.20254,0.127302,0.251111,0.12381,0.521213,0.140388,4.617188,male
0.072761,0.126223,0.07633,0.207766,0.131436,0.694859,0.124226,6,male
0.058269,0.161431,0.142604,0.237139,0.094535,0.397582,0.137327,7.40625,male
0.05961,0.165658,0.122263,0.234194,0.111931,0.4671,0.112064,6.46875,male
0.067019,0.182244,0.129526,0.243691,0.114165,0.635466,0.129325,9.046875,male
0.058281,0.165506,0.133387,0.236923,0.103536,0.386041,0.129885,4.476563,male
0.064713,0.181856,0.131701,0.246804,0.115103,0.516996,0.130354,6.820313,male
0.073409,0.154458,0.112732,0.230222,0.11749,0.653194,0.130368,3.328125,male
0.067144,0.171079,0.126349,0.243402,0.117054,0.547435,0.126827,5.039063,male
0.056695,0.199279,0.123604,0.221982,0.098378,0.371593,0.123358,4.945313,male
0.0597,0.19367,0.110082,0.211941,0.10186,0.390229,0.131257,4.710938,male
0.05826,0.193768,0.121232,0.216594,0.095362,0.450361,0.124998,5.320313,male
0.058141,0.191843,0.128809,0.214225,0.085416,0.322415,0.110725,4.664063,male
0.058102,0.192037,0.12367,0.225568,0.101897,0.427947,0.110586,4.335938,male
0.062298,0.189412,0.121059,0.224412,0.103353,0.502995,0.129785,5.132813,male
0.059722,0.212,0.134,0.236,0.102,0.444194,0.119382,11.53125,male
0.055211,0.20557,0.126709,0.222405,0.095696,0.291939,0.119743,5.0625,male
0.058629,0.198947,0.133765,0.22332,0.089555,0.352556,0.114048,4.570313,male
0.059436,0.20185,0.119681,0.226411,0.10673,0.472429,0.147369,4.359375,male
0.057016,0.202792,0.120209,0.223805,0.103595,0.295875,0.117887,5.085938,male
0.057877,0.191935,0.120806,0.220538,0.099731,0.331703,0.128235,5.0625,male
