@relation 'voice-weka.filters.unsupervised.attribute.Remove-V-R3-5,7,9-11,13-19,21'

@attribute median numeric
@attribute Q25 numeric
@attribute Q75 numeric
@attribute skew numeric
@attribute sp.ent numeric
@attribute sfm numeric
@attribute mode numeric
@attribute meanfun numeric
@attribute minfun numeric
@attribute maxfun numeric
@attribute meandom numeric
@attribute mindom numeric
@attribute maxdom numeric
@attribute dfrange numeric
@attribute label {male,female}

@data
0.19247,0.106874,0.215682,1.909811,0.934264,0.599683,0.194888,0.121086,0.047105,0.27907,0.959766,0.023438,7.5,7.476563,male
0.198238,0.121958,0.232496,0.975189,0.937486,0.553038,0.194584,0.125289,0.047059,0.27907,1.565848,0.023438,7.03125,7.007813,male
0.188707,0.130055,0.212168,1.867983,0.908829,0.406653,0.192277,0.11611,0.047105,0.275862,0.45846,0.023438,2.203125,2.179688,male
0.191211,0.116053,0.218474,1.932602,0.918013,0.368086,0.199316,0.117072,0.047856,0.27907,0.794705,0.023438,5.34375,5.320313,male
0.181638,0.114655,0.228707,1.595868,0.919955,0.511311,0.181638,0.113763,0.04829,0.271186,0.673828,0.023438,3.492188,3.46875,male
0.193629,0.127016,0.211129,1.98309,0.877243,0.32594,0.205484,0.11175,0.047291,0.271186,1.092857,0.023438,7.289063,7.265625,male
0.192817,0.118089,0.222801,1.326789,0.924591,0.4536,0.198814,0.124858,0.047384,0.248705,0.424409,0.023438,1.921875,1.898438,male
0.188939,0.138296,0.20647,2.532186,0.903636,0.396396,0.200139,0.133616,0.049332,0.277457,1.197656,0.023438,7.617188,7.59375,male
0.187145,0.105299,0.209641,1.801046,0.919737,0.529761,0.095248,0.121945,0.046967,0.275862,1.347942,0.023438,6.984375,6.960938,male
0.178736,0.098824,0.210458,3.173261,0.935247,0.642715,0.187887,0.126561,0.047478,0.275862,0.561768,0.09375,3.328125,3.234375,male
0.183887,0.119373,0.207147,2.040028,0.905661,0.351681,0.201442,0.112162,0.046921,0.277457,1.005632,0.023438,7.03125,7.007813,male
0.179142,0.110463,0.213242,1.637325,0.950347,0.666764,0.19307,0.131662,0.05058,0.27907,1.038462,0.023438,7.007813,6.984375,male
0.19,0.109048,0.208571,2.048768,0.909827,0.500631,0.195238,0.117953,0.046921,0.27907,0.791016,0.023438,4.335938,4.3125,male
0.183448,0.131418,0.22046,1.367685,0.930066,0.503261,0.278391,0.112632,0.048,0.277457,0.742417,0.023438,7.5,7.476563,male
0.186417,0.110802,0.219358,1.556355,0.893264,0.350958,0.168449,0.117193,0.048534,0.274286,0.640312,0.023438,4.476563,4.453125,male
0.188543,0.121943,0.223719,0.852466,0.922717,0.370795,0.219028,0.11862,0.046921,0.277457,0.981882,0.117188,6.257813,6.140625,male
0.17983,0.117819,0.218944,1.087833,0.938267,0.535186,0.17506,0.119022,0.050686,0.27907,1.027902,0.023438,3.796875,3.773438,male
0.185137,0.114754,0.214208,1.291862,0.914316,0.416446,0.191257,0.120717,0.047525,0.277457,0.829427,0.023438,5.625,5.601563,male
0.190419,0.117253,0.219028,1.912809,0.891691,0.296863,0.18995,0.114361,0.047244,0.277457,1.104226,0.023438,5.671875,5.648438,male
0.182025,0.09698,0.202913,3.465663,0.906954,0.528209,0.18849,0.114281,0.047059,0.27907,0.577934,0.023438,2.25,2.226563,male
0.186512,0.120331,0.230017,1.09419,0.926339,0.432669,0.23557,0.118034,0.047384,0.275862,1.815848,0.023438,7.96875,7.945313,male
0.187945,0.105479,0.208082,2.053356,0.920136,0.532074,0.195137,0.130612,0.046921,0.277457,0.798678,0.023438,5.671875,5.648438,male
0.181754,0.108684,0.202018,2.481266,0.916918,0.519853,0.186667,0.113172,0.047431,0.262295,0.711496,0.023438,6.09375,6.070313,male
0.17913,0.132754,0.195362,1.942939,0.901121,0.416499,0.18029,0.124998,0.046967,0.277457,0.577344,0.023438,3.46875,3.445313,male
0.189091,0.127273,0.232727,0.838535,0.936616,0.480908,0.188571,0.147472,0.047059,0.274286,1.606771,0.023438,5.25,5.226563,male
0.18629,0.116855,0.211129,1.968138,0.920133,0.497888,0.199839,0.128333,0.049383,0.27907,1.261719,0.023438,7.03125,7.007813,male
0.191264,0.115402,0.213793,2.269791,0.895977,0.418024,0.188046,0.125012,0.046921,0.27907,0.862827,0.023438,5.554688,5.53125,male
0.182609,0.133913,0.214261,2.264748,0.899282,0.436254,0.17433,0.129441,0.047431,0.272727,0.920759,0.023438,8.179688,8.15625,male
0.171886,0.112598,0.225196,0.822981,0.95321,0.634648,0.173381,0.126107,0.048096,0.27907,0.813616,0.023438,6.023438,6,male
0.189329,0.132953,0.225034,0.981244,0.935146,0.501282,0.205302,0.112473,0.046967,0.274286,1.072266,0.023438,5.71875,5.695313,male
0.188443,0.118685,0.209758,1.833907,0.899892,0.368655,0.197647,0.106992,0.046921,0.277457,0.443677,0.023438,3.632813,3.609375,male
0.190017,0.120615,0.217299,1.513345,0.921581,0.47395,0.188581,0.121319,0.047013,0.27907,1.55701,0.023438,7.570313,7.546875,male
0.19284,0.124747,0.210272,3.889408,0.89627,0.458455,0.195564,0.145738,0.053751,0.275862,0.867188,0.023438,6.867188,6.84375,male
0.189053,0.110316,0.216421,2.971078,0.935738,0.598326,0.201684,0.122666,0.047337,0.27907,1.456117,0.023438,7.640625,7.617188,male
0.180661,0.126609,0.207443,2.147123,0.901593,0.44241,0.181148,0.108809,0.049948,0.271186,1.032965,0.023438,7.265625,7.242188,male
0.192655,0.131947,0.252124,1.732922,0.939798,0.590015,0.277212,0.124486,0.026059,0.266667,0.924687,0.140625,5.242188,5.101563,male
0.165,0.103667,0.197667,1.424574,0.935771,0.534223,0.187,0.087385,0.023952,0.202532,0.664063,0.085938,3.601563,3.515625,male
0.155609,0.098136,0.211641,1.645454,0.963071,0.735318,0.093493,0.101207,0.039409,0.137931,0.318604,0.027344,0.691406,0.664063,male
0.217824,0.133,0.253235,2.539508,0.885384,0.320608,0.253647,0.132535,0.047478,0.274286,1.235705,0.023438,8.273438,8.25,male
0.19124,0.13121,0.235835,2.254151,0.9268,0.547279,0.230689,0.149406,0.046921,0.277457,0.891211,0.023438,5.015625,4.992188,male
0.213918,0.130893,0.255855,1.737638,0.932643,0.564269,0.271528,0.133624,0.048144,0.27907,0.614583,0.023438,3.328125,3.304688,male
0.203415,0.124805,0.237858,1.87546,0.922505,0.520098,0.236237,0.144831,0.047761,0.27907,0.556641,0.023438,3.5625,3.539063,male
0.23038,0.140886,0.252975,2.01031,0.891333,0.351252,0.252975,0.132171,0.050052,0.269663,1.034334,0.023438,8.765625,8.742188,male
0.231223,0.135904,0.250213,1.764681,0.896098,0.356969,0.236436,0.128484,0.046967,0.275862,1.569356,0.023438,9.445313,9.421875,male
0.22768,0.130619,0.248608,2.085208,0.885969,0.356487,0.254742,0.134626,0.047291,0.27907,0.874841,0.023438,5.8125,5.789063,male
0.228475,0.134915,0.245763,2.291258,0.882981,0.309004,0.244746,0.132326,0.052863,0.27907,1.018229,0.023438,8.085938,8.0625,male
0.216829,0.136585,0.24372,1.661019,0.898994,0.323756,0.23561,0.126112,0.047384,0.271186,0.61489,0.023438,3.585938,3.5625,male
0.226579,0.142947,0.256053,2.633372,0.90161,0.4147,0.257526,0.128788,0.04918,0.27907,0.823594,0.023438,3.679688,3.65625,male
0.219899,0.127626,0.241818,2.025951,0.906023,0.455339,0.232273,0.131759,0.04888,0.277457,0.65625,0.023438,8.4375,8.414063,male
0.174129,0.119801,0.236816,2.306294,0.936195,0.594687,0.125373,0.120089,0.047809,0.266667,0.665421,0.023438,5.578125,5.554688,male
0.186667,0.126404,0.24252,2.058292,0.925317,0.536473,0.125669,0.134678,0.046967,0.27907,0.75631,0.023438,5.273438,5.25,male
0.222864,0.138048,0.247351,2.74325,0.891771,0.371899,0.248061,0.128649,0.049896,0.27907,0.680707,0.023438,5.625,5.601563,male
0.213587,0.136515,0.243104,1.594901,0.902017,0.306216,0.245564,0.127156,0.04918,0.272727,1.241709,0.023438,9.46875,9.445313,male
0.223469,0.137344,0.249268,1.350175,0.916566,0.455479,0.233713,0.124392,0.047952,0.27907,1.022727,0.023438,5.90625,5.882813,male
0.215303,0.132222,0.242525,2.124454,0.900591,0.370345,0.119141,0.12636,0.047244,0.277457,0.791941,0.023438,10.078125,10.054688,male
0.1995,0.1309,0.24885,2.470608,0.898308,0.332664,0.1295,0.134529,0.047809,0.277457,0.779412,0.023438,7.875,7.851563,male
0.170777,0.136247,0.242091,1.275123,0.908131,0.361052,0.140751,0.125718,0.048193,0.275862,0.696934,0.023438,12.023438,12,male
0.203152,0.134293,0.259837,2.570418,0.913041,0.472265,0.26288,0.146746,0.046921,0.27907,1.350399,0.023438,9.46875,9.445313,male
0.224882,0.136693,0.253911,2.199088,0.897517,0.386698,0.252441,0.146562,0.047384,0.27907,0.929521,0.023438,5.671875,5.648438,male
0.209278,0.138196,0.252216,2.613076,0.906532,0.462571,0.140361,0.14349,0.050955,0.277457,0.778424,0.023438,5.71875,5.695313,male
0.179353,0.141193,0.23707,1.328383,0.924279,0.498184,0.159796,0.128266,0.048193,0.277457,0.527902,0.023438,3.773438,3.75,male
0.215908,0.1402,0.249557,1.613701,0.894348,0.345574,0.143805,0.138504,0.048485,0.27907,0.53258,0.023438,1.804688,1.78125,male
0.236007,0.143882,0.255675,1.575405,0.871855,0.24438,0.249982,0.121028,0.048048,0.277457,0.88049,0.023438,6.9375,6.914063,male
0.202835,0.13052,0.249575,1.862475,0.912827,0.483751,0.252661,0.128718,0.050104,0.27907,1.004464,0.023438,5.90625,5.882813,male
0.20043,0.132043,0.250323,1.723786,0.914484,0.471986,0.131613,0.124753,0.048048,0.268156,0.791602,0.023438,9.421875,9.398438,male
0.176419,0.140473,0.249257,2.057125,0.898752,0.372922,0.142838,0.140678,0.046921,0.274286,1.051962,0.023438,7.3125,7.289063,male
0.226174,0.135601,0.257227,1.688261,0.886686,0.346882,0.265508,0.146439,0.049434,0.27907,0.789258,0.023438,8.320313,8.296875,male
0.187133,0.147,0.250133,1.180835,0.896658,0.314299,0.147,0.130284,0.047761,0.272727,0.375,0.023438,0.609375,0.585938,male
0.189103,0.129266,0.253964,1.710739,0.945124,0.630813,0.266297,0.154437,0.047619,0.269663,0.927689,0.023438,5.320313,5.296875,male
0.180354,0.134815,0.256103,2.29765,0.895766,0.413779,0.134364,0.13614,0.046967,0.275862,0.619792,0.023438,5.484375,5.460938,male
0.178773,0.13791,0.253997,1.53415,0.902127,0.37864,0.27257,0.123889,0.047151,0.271186,0.918324,0.023438,9.632813,9.609375,male
0.195903,0.139028,0.255694,1.705532,0.900786,0.372033,0.266389,0.14259,0.052805,0.27907,0.566406,0.023438,2.671875,2.648438,male
0.181125,0.140875,0.251563,1.461954,0.904051,0.378217,0.126,0.133211,0.048436,0.27907,1.045833,0.023438,9.632813,9.609375,male
0.19669,0.125704,0.246972,1.944517,0.925274,0.537491,0.245,0.134021,0.047384,0.27907,0.752344,0.023438,8.320313,8.296875,male
0.220291,0.136607,0.257383,2.016638,0.890206,0.270385,0.259645,0.125249,0.047198,0.263736,0.463956,0.023438,2.671875,2.648438,male
0.221572,0.139621,0.25458,1.778224,0.89624,0.340677,0.245474,0.140248,0.048193,0.27907,1.44308,0.023438,8.882813,8.859375,male
0.168984,0.143281,0.237344,1.661863,0.914112,0.453987,0.168984,0.13503,0.047105,0.272727,0.663281,0.070313,3.984375,3.914063,male
0.183623,0.12529,0.254638,1.9766,0.927683,0.551486,0.247536,0.132376,0.052174,0.271186,0.472005,0.023438,4.382813,4.359375,male
0.206847,0.136216,0.247207,1.598351,0.897719,0.317131,0.25427,0.132198,0.047761,0.277457,1.173109,0.070313,5.71875,5.648438,male
0.225687,0.135518,0.244143,2.275941,0.884934,0.316923,0.243616,0.139392,0.048731,0.27907,1.120175,0.023438,8.882813,8.859375,male
0.224926,0.133309,0.250147,1.554589,0.880383,0.335836,0.2275,0.136126,0.057007,0.262295,0.660937,0.023438,7.007813,6.984375,male
0.223013,0.137756,0.245897,2.151597,0.898985,0.376187,0.245897,0.131556,0.05074,0.27907,0.686655,0.023438,6,5.976563,male
0.160945,0.128315,0.242961,1.260991,0.946769,0.639314,0.246047,0.135477,0.048193,0.277457,1.009993,0.023438,8.296875,8.273438,male
0.219581,0.137069,0.250692,1.691218,0.88004,0.330105,0.239871,0.140711,0.053631,0.27907,0.878634,0.023438,8.109375,8.085938,male
0.227455,0.150437,0.24581,1.967355,0.903996,0.38119,0.240411,0.126411,0.047572,0.27907,0.970313,0.023438,7.21875,7.195313,male
0.227225,0.135358,0.250192,1.464041,0.894713,0.358923,0.236021,0.132129,0.047013,0.269663,0.776042,0.023438,7.78125,7.757813,male
0.214682,0.127896,0.245285,1.749536,0.908318,0.439595,0.126069,0.123962,0.047337,0.271186,0.617746,0.023438,5.554688,5.53125,male
0.21799,0.130221,0.247087,2.000917,0.899887,0.400099,0.245656,0.134046,0.050104,0.27907,0.514453,0.023438,2.578125,2.554688,male
0.182472,0.138427,0.250506,1.609767,0.89994,0.345079,0.134101,0.136617,0.047105,0.274286,0.683254,0.023438,2.90625,2.882813,male
0.218569,0.136216,0.247504,1.542249,0.885758,0.274199,0.252846,0.133797,0.049485,0.274286,0.677246,0.140625,4.921875,4.78125,male
0.226528,0.136111,0.256667,1.524647,0.918393,0.516266,0.254236,0.144159,0.047059,0.27907,0.464844,0.023438,2.742188,2.71875,male
0.215007,0.140204,0.246073,1.352433,0.916396,0.423057,0.235036,0.138978,0.047714,0.27907,0.904576,0.023438,8.109375,8.085938,male
0.212593,0.135247,0.243272,1.696781,0.900923,0.319154,0.242407,0.134776,0.048682,0.27907,1.050327,0.023438,6.515625,6.492188,male
0.186512,0.14162,0.243901,1.36022,0.920968,0.467346,0.243438,0.144614,0.048583,0.275862,0.780523,0.023438,4.382813,4.359375,male
0.184366,0.132606,0.242535,1.774852,0.904997,0.38132,0.12669,0.141513,0.047431,0.27907,0.682413,0.023438,5.414063,5.390625,male
0.220164,0.12811,0.247781,1.976591,0.916128,0.496525,0.119671,0.140189,0.04878,0.27907,0.858526,0.023438,6.070313,6.046875,male
0.195733,0.1408,0.246933,1.793204,0.890991,0.333138,0.249067,0.129941,0.048193,0.277457,1.057221,0.023438,7.828125,7.804688,male
0.230938,0.133805,0.250761,1.854916,0.879404,0.293515,0.239858,0.130457,0.047198,0.272727,1.148438,0.023438,8.179688,8.15625,male
0.232946,0.137676,0.266639,2.473283,0.857613,0.255776,0.277095,0.12999,0.047105,0.27907,1.614509,0.023438,7.757813,7.734375,male
0.183956,0.130091,0.236806,2.656461,0.886244,0.322637,0.233249,0.121225,0.047013,0.27907,0.862981,0.140625,5.484375,5.34375,male
0.216821,0.12253,0.238359,2.456932,0.878781,0.353812,0.118222,0.115284,0.047105,0.277457,1.007813,0.023438,5.578125,5.554688,male
0.209073,0.126556,0.246623,1.76146,0.896845,0.358082,0.250331,0.126696,0.047105,0.274286,1.468387,0.023438,6,5.976563,male
0.227988,0.124396,0.240557,2.884966,0.856161,0.259824,0.117461,0.115723,0.048731,0.27907,2.141113,0.351563,15.679688,15.328125,male
0.218805,0.126352,0.24478,1.636993,0.87851,0.254671,0.126352,0.118072,0.047856,0.275862,1.336436,0.023438,9.351563,9.328125,male
0.189603,0.132531,0.258933,1.780259,0.879829,0.301958,0.136361,0.128071,0.048241,0.27907,1.034598,0.023438,6.257813,6.234375,male
0.232042,0.132249,0.257232,2.110824,0.874539,0.294794,0.258685,0.113616,0.046921,0.269663,0.962573,0.140625,5.929688,5.789063,male
0.221583,0.136978,0.245252,1.514256,0.897376,0.322004,0.24223,0.115817,0.047904,0.275862,0.465049,0.023438,3.914063,3.890625,male
0.226819,0.130069,0.250526,2.194058,0.867974,0.27017,0.249886,0.119335,0.053993,0.241206,0.731534,0.023438,4.3125,4.289063,male
0.21911,0.132389,0.245404,1.47378,0.895911,0.290761,0.232949,0.126699,0.04893,0.277457,1.202955,0.023438,5.695313,5.671875,male
0.228533,0.136459,0.252142,1.401521,0.883969,0.296101,0.234199,0.114107,0.046921,0.27907,1.998958,0.023438,10.828125,10.804688,male
0.220476,0.127619,0.24381,1.863735,0.880981,0.297798,0.23381,0.117574,0.047151,0.275862,0.87832,0.023438,5.039063,5.015625,male
0.229964,0.135451,0.256245,1.619882,0.886318,0.313936,0.256245,0.127036,0.047809,0.27907,1.69077,0.023438,6.515625,6.492188,male
0.227414,0.136079,0.254168,1.375516,0.877562,0.234247,0.230181,0.131572,0.047105,0.269663,1.019271,0.023438,6.28125,6.257813,male
0.212342,0.137398,0.250855,1.164646,0.889112,0.285062,0.28,0.12795,0.047337,0.275862,1.072574,0.164063,5.226563,5.0625,male
0.232795,0.135562,0.254179,1.665957,0.875986,0.25821,0.244496,0.11814,0.047904,0.274286,1.210938,0.023438,12.1875,12.164063,male
0.223203,0.129537,0.248612,2.043298,0.882148,0.275661,0.243132,0.124312,0.048096,0.265193,0.553571,0.023438,3.023438,3,male
0.221516,0.134566,0.247394,1.521795,0.885605,0.272303,0.23963,0.124133,0.047525,0.27907,1.164258,0.023438,6.421875,6.398438,male
0.226737,0.127609,0.250779,1.621701,0.868906,0.228162,0.122801,0.12853,0.047666,0.277457,1.333426,0.023438,6.140625,6.117188,male
0.207123,0.138082,0.252603,1.270725,0.89065,0.265144,0.13863,0.123779,0.047337,0.27907,0.885417,0.023438,5.601563,5.578125,male
0.223094,0.128921,0.243237,1.963306,0.88464,0.319014,0.115827,0.129153,0.047714,0.27907,1.770064,0.023438,6.445313,6.421875,male
0.188652,0.130567,0.243759,1.441852,0.900608,0.375838,0.117163,0.12987,0.047714,0.275862,1.099159,0.023438,6.257813,6.234375,male
0.228884,0.133469,0.251034,1.716889,0.872884,0.265427,0.241947,0.129866,0.047904,0.27907,1.042019,0.023438,6.09375,6.070313,male
0.223648,0.136918,0.259748,1.412181,0.891061,0.303123,0.273396,0.117279,0.047013,0.277457,1.248302,0.023438,8.578125,8.554688,male
0.22389,0.132574,0.257446,1.521387,0.883658,0.330403,0.127073,0.120762,0.04898,0.271186,1.043285,0.023438,4.78125,4.757813,male
0.224825,0.13046,0.245451,1.883823,0.879062,0.298725,0.244936,0.127857,0.047572,0.274286,0.75558,0.023438,4.851563,4.828125,male
0.224521,0.129202,0.241277,2.559984,0.876795,0.301941,0.115053,0.120308,0.049587,0.277457,0.897017,0.023438,5.132813,5.109375,male
0.177671,0.125569,0.24589,1.855088,0.891677,0.314426,0.118447,0.129999,0.047198,0.27907,1.105312,0.023438,5.0625,5.039063,male
0.169263,0.122105,0.238737,2.044891,0.892616,0.350055,0.122105,0.11486,0.047619,0.262295,1.027832,0.023438,6.234375,6.210938,male
0.212926,0.128296,0.244437,1.949876,0.889087,0.302066,0.239486,0.130177,0.048096,0.277457,1.398607,0.023438,5.484375,5.460938,male
0.21728,0.133504,0.241472,1.853651,0.895598,0.319341,0.231616,0.123088,0.047525,0.263736,1.163885,0.117188,5.882813,5.765625,male
0.219884,0.137563,0.255629,1.368589,0.887228,0.258821,0.268627,0.118799,0.046921,0.277457,0.934821,0.1875,6.023438,5.835938,male
0.180955,0.130806,0.252,1.797703,0.899747,0.341227,0.121194,0.133712,0.047337,0.27907,1.199898,0.023438,5.742188,5.71875,male
0.192633,0.134673,0.254003,1.541593,0.885241,0.271228,0.132542,0.129198,0.048632,0.277457,1.728157,0.1875,7.96875,7.78125,male
0.168219,0.129315,0.243836,1.427291,0.892917,0.321227,0.243836,0.123771,0.047105,0.274286,1.387747,0.023438,6.375,6.351563,male
0.216667,0.130952,0.254286,1.770326,0.877777,0.289835,0.125714,0.124123,0.04883,0.27907,1.601042,0.023438,9.421875,9.398438,male
0.213613,0.131419,0.252452,1.652428,0.889119,0.320893,0.12871,0.142393,0.046967,0.277457,1.25657,0.164063,6.75,6.585938,male
0.157915,0.137567,0.247709,1.717847,0.890895,0.346787,0.138894,0.13141,0.04893,0.266667,0.899414,0.023438,6.140625,6.117188,male
0.192221,0.133701,0.244238,1.406457,0.903181,0.33316,0.118665,0.122174,0.047198,0.266667,0.735539,0.023438,5.625,5.601563,male
0.206271,0.12828,0.246332,1.345431,0.905015,0.333551,0.125297,0.127748,0.047151,0.274286,0.771524,0.023438,3.28125,3.257813,male
0.220998,0.130425,0.242736,1.745914,0.869062,0.224701,0.225139,0.118303,0.047059,0.244898,0.747142,0.023438,4.570313,4.546875,male
0.224,0.133538,0.261812,2.168024,0.87083,0.259881,0.267077,0.131275,0.048,0.27907,0.744141,0.023438,6.351563,6.328125,male
0.175632,0.134713,0.238621,1.46461,0.902048,0.33036,0.12046,0.136466,0.047059,0.27907,1.119549,0.023438,6.328125,6.304688,male
0.196792,0.128553,0.243459,1.924342,0.898536,0.359334,0.117107,0.130205,0.048096,0.274286,1.341518,0.023438,5.414063,5.390625,male
0.213833,0.122248,0.238847,1.967394,0.88497,0.318323,0.244496,0.117582,0.048632,0.268156,0.987305,0.023438,5.320313,5.296875,male
0.198617,0.126556,0.237695,1.744132,0.903567,0.362197,0.115083,0.118564,0.04893,0.27907,1.154297,0.023438,6.210938,6.1875,male
0.195862,0.134253,0.242299,1.589302,0.908792,0.360257,0.235402,0.130961,0.047714,0.277457,1.177604,0.023438,5.273438,5.25,male
0.181176,0.130796,0.251419,1.946461,0.896269,0.363159,0.125467,0.12143,0.047809,0.275862,1.200457,0.023438,5.15625,5.132813,male
0.163686,0.12435,0.234743,1.838588,0.907352,0.39068,0.120967,0.115361,0.047337,0.27907,1.430186,0.023438,10.125,10.101563,male
0.181387,0.130292,0.238102,1.187954,0.904656,0.315567,0.127737,0.13541,0.049689,0.27907,1.539663,0.023438,6.445313,6.421875,male
0.155887,0.137518,0.244255,1.502227,0.887244,0.288528,0.138014,0.121991,0.049793,0.277457,1.217607,0.023438,5.15625,5.132813,male
0.221748,0.128741,0.243776,1.743653,0.879717,0.257295,0.115035,0.122026,0.047059,0.277457,1.108696,0.140625,5.367188,5.226563,male
0.214495,0.126728,0.244893,1.531487,0.898457,0.347968,0.12159,0.119706,0.047761,0.27907,0.90671,0.023438,6.46875,6.445313,male
0.227862,0.133724,0.250069,2.171919,0.879918,0.285795,0.246207,0.13874,0.048436,0.27907,1.230741,0.023438,5.179688,5.15625,male
0.194538,0.130442,0.250201,1.163423,0.898945,0.365046,0.114137,0.126003,0.048534,0.268156,1.323153,0.023438,7.664063,7.640625,male
0.185155,0.128475,0.241835,1.171893,0.896847,0.29826,0.119406,0.128656,0.047337,0.277457,1.211825,0.023438,14.789063,14.765625,male
0.225139,0.12732,0.246876,1.950215,0.873643,0.290546,0.118004,0.118063,0.047151,0.274286,0.845465,0.023438,5.0625,5.039063,male
0.193634,0.134873,0.251606,1.154871,0.904858,0.332871,0.270535,0.129015,0.047809,0.27907,0.61443,0.023438,3.421875,3.398438,male
0.159817,0.132968,0.254003,1.870762,0.874688,0.286869,0.141065,0.131446,0.047291,0.277457,1.801758,0.023438,6.890625,6.867188,male
0.190076,0.11379,0.219482,1.455816,0.937345,0.579929,0.217352,0.126664,0.049536,0.27907,0.89444,0.023438,4.96875,4.945313,male
